# Wind Estimator
#
# Q = diag( 1.00000 1.00000 1.00000 0.01000 0.01000 0.01000 )
# R = diag( 0.25000 0.25000 0.25000 0.01000 0.01000 )
# ki = 0.00000
# alpha = 0.50000
# beta = 2.00000
#
p q r ax ay az vkx vky vkz va aoa q1 q2 q3 q4 phi theta u v w wx wy wz t
-0.49636 -0.39433 -0.04134 -0.889 0.028 -7.448 -1.79 0.17 0.35 0.00 0.00000 0.91757 -0.00475 -0.05990 0.39300 -0.0561 -0.1063 0.009 1.322 -0.278 -0.915 -0.770 0.522 664410
-0.16714 -0.27239 0.09390 0.026 -0.601 -10.183 -1.57 0.23 0.36 0.00 0.00000 0.91525 -0.01380 -0.08970 0.39251 -0.0969 -0.1539 0.003 1.268 -0.399 -0.889 -0.740 0.552 664510
0.29277 0.11593 -0.01904 -1.140 -0.307 -10.394 -1.44 0.09 0.23 0.00 0.00000 0.91491 -0.01103 -0.08441 0.39456 -0.0878 -0.1462 -0.003 1.054 -0.589 -0.879 -0.710 0.584 664610
0.21357 0.13188 -0.43205 -0.625 -2.280 -9.719 -1.38 -0.04 0.20 0.00 0.00000 0.92237 0.00099 -0.06943 0.38000 -0.0513 -0.1291 -0.000 0.979 -0.366 -0.854 -0.711 0.543 664710
-0.17830 0.10797 -0.10910 -1.110 -0.399 -7.807 -1.36 0.01 0.20 0.00 0.00000 0.92818 0.00258 -0.06152 0.36697 -0.0406 -0.1163 0.011 0.924 -0.469 -0.829 -0.716 0.562 664810
-0.48744 -0.24581 -0.32161 -2.550 0.692 -7.461 -1.49 0.00 0.25 0.00 0.00000 0.93208 -0.01185 -0.07259 0.35469 -0.0742 -0.1272 0.003 1.052 -0.306 -0.830 -0.729 0.550 664910
-0.15985 -0.08707 -0.42908 -1.968 1.900 -10.321 -1.78 0.12 0.18 0.00 0.00000 0.93678 -0.01688 -0.08663 0.33859 -0.0914 -0.1514 -0.018 1.100 -0.433 -0.920 -0.699 0.575 665010
-0.03532 -0.13660 -0.33406 -0.373 0.978 -11.236 -1.87 0.23 0.11 0.00 0.00000 0.94037 -0.01353 -0.09143 0.32732 -0.0865 -0.1638 -0.018 1.286 -0.554 -1.003 -0.676 0.594 665110
0.16259 0.37931 -0.12127 -0.762 -0.159 -10.187 -1.79 0.35 -0.10 0.00 0.00000 0.94058 -0.00975 -0.08777 0.32787 -0.0769 -0.1593 -0.007 1.329 -0.901 -1.031 -0.669 0.608 665210
-0.05131 0.53047 -0.13904 -2.189 0.000 -6.764 -1.89 0.33 -0.04 0.00 0.00000 0.94481 -0.01190 -0.05318 0.32304 -0.0571 -0.0929 -0.003 1.334 -0.432 -1.050 -0.666 0.528 665310
-0.45395 -0.38880 -0.02470 -0.044 0.528 -8.349 -1.90 0.37 0.28 0.00 0.00000 0.94613 -0.02581 -0.05724 0.31762 -0.0856 -0.0920 0.005 1.335 -0.422 -1.062 -0.677 0.566 665410
0.10834 -0.00111 0.21923 -0.101 -0.818 -10.963 -1.71 0.42 0.25 0.00 0.00000 0.94001 -0.02984 -0.07466 0.33152 -0.1065 -0.1208 -0.005 1.298 -0.469 -1.043 -0.664 0.598 665510
0.42809 0.59227 -0.04432 -1.126 -0.200 -11.279 -1.63 0.29 0.01 0.00 0.00000 0.93941 -0.02378 -0.05552 0.33742 -0.0825 -0.0883 -0.007 1.152 -0.710 -1.040 -0.643 0.636 665610
0.30007 0.16827 -0.03143 0.410 -0.193 -8.687 -1.55 0.20 0.04 0.00 0.00000 0.94444 -0.00993 -0.02466 0.32759 -0.0349 -0.0400 0.007 1.061 -0.865 -1.014 -0.643 0.646 665710
-0.12630 -0.62157 0.01384 -1.587 0.591 -6.626 -1.56 0.24 0.32 0.00 0.00000 0.94303 -0.00134 -0.03698 0.33062 -0.0270 -0.0689 0.003 1.162 -0.231 -0.987 -0.637 0.570 665810
0.05248 -0.40784 -0.30972 -2.357 1.680 -9.647 -1.64 0.30 0.29 0.00 0.00000 0.94386 0.00553 -0.07124 0.32252 -0.0358 -0.1385 -0.002 1.013 -0.347 -0.993 -0.623 0.557 665910
0.15121 0.05001 -0.47808 -0.956 1.004 -10.779 -1.74 0.32 0.11 0.00 0.00000 0.94958 0.01540 -0.07011 0.30517 -0.0136 -0.1430 -0.015 1.095 -0.666 -1.052 -0.590 0.590 666010
-0.11063 -0.06824 -0.27019 -0.182 0.179 -10.429 -1.72 0.33 0.06 0.00 0.00000 0.95372 0.01463 -0.06920 0.29225 -0.0126 -0.1410 -0.011 1.101 -0.808 -1.088 -0.579 0.603 666110
0.02670 0.54198 -0.19789 -1.151 -0.103 -9.824 -1.70 0.31 0.01 0.00 0.00000 0.95723 0.00725 -0.05736 0.28347 -0.0187 -0.1141 -0.003 1.088 -0.921 -1.117 -0.570 0.612 666210
-0.30380 -0.08568 -0.25740 -1.713 0.560 -7.152 -1.80 0.24 0.17 0.00 0.00000 0.96158 -0.00228 -0.04109 0.27139 -0.0267 -0.0778 -0.002 1.119 -0.453 -1.156 -0.569 0.582 666310
-0.36580 -0.71100 -0.05186 -0.063 0.140 -10.311 -1.72 0.24 0.13 0.00 0.00000 0.96112 -0.01550 -0.07500 0.26527 -0.0703 -0.1363 -0.010 1.006 -0.652 -1.191 -0.562 0.589 666410
0.24373 -0.04786 -0.07126 -0.285 -2.019 -10.225 -1.52 0.17 0.01 0.00 0.00000 0.96086 -0.00887 -0.08724 0.26275 -0.0638 -0.1637 -0.006 0.928 -0.663 -1.196 -0.558 0.586 666510
0.26578 0.10018 -0.27239 -0.539 -2.182 -9.801 -1.22 0.03 -0.01 0.00 0.00000 0.96447 0.00331 -0.08663 0.24955 -0.0373 -0.1695 0.002 0.742 -0.617 -1.149 -0.573 0.548 666610
0.27125 0.34556 0.13286 -0.997 -0.718 -8.217 -1.13 0.02 0.05 0.00 0.00000 0.96676 0.01544 -0.07215 0.24480 -0.0055 -0.1476 0.014 0.607 -0.740 -1.100 -0.580 0.565 666710
-0.27483 -0.32936 0.32067 -2.344 0.362 -7.093 -1.38 0.05 0.31 0.00 0.00000 0.96412 0.01618 -0.07118 0.25519 -0.0051 -0.1460 0.004 0.734 -0.260 -1.086 -0.581 0.524 666810
-0.09730 -0.17974 0.21592 -1.942 0.792 -9.793 -1.50 0.12 0.27 0.00 0.00000 0.95849 0.01058 -0.08703 0.27130 -0.0273 -0.1734 -0.003 0.706 -0.511 -1.100 -0.578 0.538 666910
0.01709 -0.11640 0.04679 -1.101 0.327 -11.277 -1.59 0.26 0.15 0.00 0.00000 0.95481 0.01463 -0.09228 0.28214 -0.0245 -0.1855 -0.012 0.963 -0.584 -1.106 -0.589 0.567 667010
0.06243 0.05684 0.03287 -0.412 0.210 -10.592 -1.60 0.34 0.12 0.00 0.00000 0.95368 0.01876 -0.08677 0.28741 -0.0143 -0.1772 -0.008 1.034 -0.735 -1.103 -0.592 0.593 667110
0.06614 0.38324 0.02332 -1.506 0.341 -8.676 -1.56 0.39 0.17 0.00 0.00000 0.95315 0.01927 -0.07100 0.29340 -0.0049 -0.1472 0.005 1.028 -0.744 -1.088 -0.575 0.599 667210
-0.32036 -0.14512 -0.03726 -1.106 0.020 -7.843 -1.55 0.40 0.26 0.00 0.00000 0.95409 0.01035 -0.06956 0.29112 -0.0209 -0.1392 0.011 1.083 -0.548 -1.071 -0.570 0.617 667310
-0.13455 -0.14640 0.10796 -0.392 -0.817 -10.283 -1.58 0.29 0.15 0.00 0.00000 0.95315 -0.00027 -0.08309 0.29082 -0.0495 -0.1589 -0.006 1.109 -0.685 -1.074 -0.572 0.626 667410
0.08870 0.17339 0.17497 -0.856 -0.547 -10.905 -1.57 0.22 0.05 0.00 0.00000 0.95131 0.00061 -0.07410 0.29916 -0.0436 -0.1418 -0.011 1.008 -0.795 -1.074 -0.590 0.655 667510
0.03689 0.24607 0.03713 -1.170 -1.249 -9.507 -1.40 0.08 0.08 0.00 0.00000 0.95116 -0.00181 -0.05904 0.30299 -0.0394 -0.1114 0.005 0.944 -0.783 -1.062 -0.587 0.649 667610
-0.03543 0.23016 0.21933 -1.573 -0.110 -7.798 -1.35 0.01 0.17 0.00 0.00000 0.95048 -0.00610 -0.04988 0.30668 -0.0423 -0.0912 0.010 0.708 -0.634 -1.061 -0.566 0.651 667710
-0.25064 -0.30318 0.13891 -1.778 0.510 -7.472 -1.56 -0.05 0.49 0.00 0.00000 0.94774 -0.01390 -0.05602 0.31377 -0.0618 -0.0976 0.003 0.767 -0.283 -1.074 -0.585 0.667 667810
0.12963 -0.06493 -0.06676 -1.588 0.748 -10.209 -1.61 -0.04 0.42 0.00 0.00000 0.94571 -0.01207 -0.06621 0.31795 -0.0654 -0.1178 -0.011 0.694 -0.492 -1.101 -0.593 0.693 667910
0.13848 0.03749 -0.32557 -0.394 -0.001 -10.979 -1.56 0.08 0.00 0.00 0.00000 0.94733 0.00002 -0.06327 0.31392 -0.0399 -0.1201 -0.012 0.792 -0.855 -1.125 -0.580 0.718 668010
-0.09699 -0.20539 -0.43496 0.175 0.365 -10.201 -1.50 0.17 -0.04 0.00 0.00000 0.95160 0.00387 -0.06393 0.30057 -0.0313 -0.1243 -0.003 0.807 -1.053 -1.124 -0.576 0.729 668110
0.10819 0.21028 -0.40345 -1.338 0.418 -8.823 -1.39 0.23 0.10 0.00 0.00000 0.95593 0.00451 -0.06553 0.28614 -0.0291 -0.1282 0.003 0.768 -0.976 -1.112 -0.550 0.740 668210
-0.06302 -0.07199 -0.37383 -1.653 -0.025 -8.212 -1.40 0.21 0.22 0.00 0.00000 0.96160 0.00566 -0.06221 0.26722 -0.0225 -0.1229 0.007 0.842 -0.783 -1.084 -0.567 0.744 668310
-0.12562 -0.26103 -0.14334 -0.977 0.239 -9.819 -1.35 0.26 0.23 0.00 0.00000 0.96346 0.00406 -0.07604 0.25677 -0.0315 -0.1491 0.002 0.862 -0.870 -1.061 -0.575 0.756 668410
0.13672 0.10370 -0.28648 -0.682 -1.312 -10.246 -1.26 0.25 0.15 0.00 0.00000 0.96566 0.00772 -0.07668 0.24808 -0.0233 -0.1525 -0.002 0.934 -0.857 -1.039 -0.571 0.766 668510
-0.07895 -0.23267 -0.21710 -0.240 -1.219 -9.977 -1.07 0.11 0.16 0.00 0.00000 0.96839 0.00900 -0.07918 0.23633 -0.0202 -0.1582 0.003 0.849 -0.859 -0.987 -0.596 0.766 668610
-0.09245 0.12583 -0.01596 -1.349 -0.140 -9.318 -1.03 0.03 0.21 0.00 0.00000 0.96994 0.00314 -0.08553 0.22777 -0.0333 -0.1681 0.012 0.699 -1.438 -1.001 -0.618 1.082 668710
-0.21868 0.04062 -0.00821 -2.791 0.448 -7.396 -1.53 -0.16 0.60 0.00 0.00000 0.97108 -0.00666 -0.07172 0.22759 -0.0460 -0.1366 -0.006 0.674 -0.632 -1.077 -0.606 1.080 668810
-0.02574 -0.08304 -0.13594 -1.853 0.911 -9.157 -1.74 -0.23 0.58 0.00 0.00000 0.97242 -0.01207 -0.07355 0.22098 -0.0565 -0.1381 -0.022 0.439 -0.697 -1.206 -0.556 1.079 668910
0.07354 -0.12343 -0.08277 -0.679 0.441 -10.616 -1.51 -0.05 0.30 0.00 0.00000 0.97107 -0.00537 -0.08600 0.22268 -0.0494 -0.1654 -0.015 0.537 -0.967 -1.251 -0.541 1.081 669010
0.07808 0.14016 -0.20148 -0.278 0.548 -9.986 -1.35 0.04 0.25 0.00 0.00000 0.97230 0.00025 -0.08315 0.21841 -0.0363 -0.1625 -0.000 0.527 -1.136 -1.248 -0.541 1.087 669110
0.11916 0.42435 -0.12081 -0.765 0.417 -9.674 -1.30 0.15 0.35 0.00 0.00000 0.97402 0.00190 -0.07218 0.21460 -0.0275 -0.1419 0.007 0.599 -1.109 -1.221 -0.542 1.093 669210
-0.13987 0.32822 -0.23686 -1.704 0.029 -7.820 -1.41 0.12 0.44 0.00 0.00000 0.97723 -0.00107 -0.04645 0.20701 -0.0214 -0.0904 0.008 0.721 -0.829 -1.200 -0.564 1.086 669310
-0.23700 -0.09275 -0.29467 -0.221 -0.264 -10.040 -1.51 0.01 0.32 0.00 0.00000 0.98063 -0.01296 -0.04140 0.19098 -0.0413 -0.0763 -0.006 0.712 -1.042 -1.231 -0.556 1.094 669410
-0.04905 -0.18368 -0.18645 0.109 -1.170 -11.362 -1.45 -0.07 0.20 0.00 0.00000 0.98316 -0.01671 -0.05018 0.17490 -0.0506 -0.0929 -0.012 0.479 -1.054 -1.271 -0.522 1.096 669510
-0.02273 -0.07742 0.10612 -0.496 -0.799 -9.993 -1.21 -0.01 0.11 0.00 0.00000 0.98212 -0.01366 -0.06022 0.17783 -0.0485 -0.1136 0.001 0.610 -1.248 -1.244 -0.537 1.099 669610
0.08679 0.17452 0.32089 -0.486 -0.312 -9.001 -1.14 -0.00 0.15 0.00 0.00000 0.98079 -0.01104 -0.05661 0.18632 -0.0430 -0.1071 0.003 0.594 -1.299 -1.201 -0.553 1.109 669710
-0.21427 -0.28539 0.33486 -2.029 0.382 -7.345 -1.30 0.06 0.43 0.00 0.00000 0.97713 -0.01322 -0.06170 0.20306 -0.0512 -0.1154 0.006 0.677 -0.771 -1.185 -0.548 1.087 669810
0.07837 0.11907 0.17625 -1.968 0.868 -9.737 -1.39 0.13 0.36 0.00 0.00000 0.97351 -0.01400 -0.06742 0.21800 -0.0571 -0.1255 0.000 0.610 -0.958 -1.192 -0.532 1.085 669910
-0.09389 0.01936 0.25293 -0.159 1.195 -11.212 -1.52 0.13 0.33 0.00 0.00000 0.97040 -0.01577 -0.05999 0.23337 -0.0590 -0.1092 -0.011 0.849 -0.940 -1.189 -0.569 1.100 670010
-0.22709 -0.06228 0.39734 0.065 1.163 -9.767 -1.49 0.13 0.28 0.00 0.00000 0.96502 -0.02537 -0.05654 0.25472 -0.0782 -0.0963 0.002 0.692 -0.992 -1.195 -0.558 1.093 670110
0.06231 0.30795 0.42846 -0.600 1.058 -9.745 -1.51 0.18 0.22 0.00 0.00000 0.95932 -0.03352 -0.05221 0.27539 -0.0935 -0.0818 0.004 0.668 -1.043 -1.208 -0.512 1.072 670210
-0.09054 0.00992 0.14992 -0.864 0.668 -7.697 -1.58 0.14 0.31 0.00 0.00000 0.95597 -0.03528 -0.03883 0.28871 -0.0901 -0.0539 0.008 0.817 -0.860 -1.209 -0.504 1.076 670310
-0.35585 -0.37346 0.08243 0.520 -0.352 -9.357 -1.40 0.13 0.32 0.00 0.00000 0.95414 -0.04443 -0.05685 0.29052 -0.1185 -0.0827 -0.002 0.792 -1.014 -1.195 -0.481 1.081 670410
0.14325 0.32603 0.09336 -0.146 -0.863 -10.625 -1.25 0.05 0.23 0.00 0.00000 0.95362 -0.04778 -0.05771 0.29153 -0.1255 -0.0823 -0.001 0.604 -1.077 -1.191 -0.426 1.101 670510
0.37851 0.37719 0.25159 0.269 -1.503 -9.847 -1.16 -0.12 0.06 0.00 0.00000 0.95349 -0.04034 -0.03021 0.29715 -0.0950 -0.0336 0.007 0.457 -1.157 -1.179 -0.381 1.067 670610
0.25459 -0.25138 0.80737 -0.063 0.522 -8.769 -1.18 -0.13 0.09 0.00 0.00000 0.94568 -0.02443 -0.02179 0.32342 -0.0603 -0.0254 0.005 0.200 -1.249 -1.175 -0.343 1.061 670710
0.20601 -0.51607 0.57389 -1.940 1.506 -8.500 -1.54 -0.15 0.24 0.00 0.00000 0.93282 -0.00673 -0.03461 0.35861 -0.0374 -0.0597 -0.003 0.363 -0.991 -1.167 -0.421 1.049 670810
0.28877 -0.82004 -0.00012 -1.253 2.040 -9.237 -1.73 -0.08 0.22 0.00 0.00000 0.92689 0.01804 -0.05699 0.37053 -0.0088 -0.1193 -0.003 0.557 -0.808 -1.153 -0.520 0.974 670910
0.16038 -0.65975 -0.13286 -1.002 1.138 -12.356 -1.62 0.22 0.00 0.00 0.00000 0.92241 0.04460 -0.09818 0.37082 0.0096 -0.2158 -0.000 0.987 -1.003 -1.144 -0.533 0.901 671010
-0.27840 0.05405 -0.40161 -1.026 0.514 -10.365 -1.47 0.30 -0.02 0.00 0.00000 0.92862 0.04639 -0.10503 0.35280 0.0123 -0.2298 -0.005 0.812 -1.270 -1.145 -0.514 0.929 671110
-0.09418 0.44239 -0.41225 -1.826 -0.247 -8.381 -1.35 0.38 0.03 0.00 0.00000 0.93670 0.03280 -0.09366 0.33576 -0.0014 -0.1988 0.010 0.836 -1.234 -1.121 -0.482 0.948 671210
-0.38572 -0.42898 -0.37664 -1.540 0.107 -8.206 -1.35 0.39 0.14 0.00 0.00000 0.94468 0.02349 -0.09963 0.31158 -0.0180 -0.2043 0.009 0.889 -1.103 -1.083 -0.485 0.968 671310
-0.33419 -0.40690 -0.00664 -1.558 -0.560 -9.956 -1.23 0.23 0.17 0.00 0.00000 0.94433 0.00984 -0.12862 0.30264 -0.0612 -0.2515 -0.000 0.832 -1.142 -1.072 -0.482 0.982 671410
0.07621 0.34103 -0.01351 -2.128 -0.967 -10.079 -1.13 0.05 0.17 0.00 0.00000 0.94547 0.00046 -0.12890 0.29910 -0.0786 -0.2465 -0.003 0.669 -1.129 -1.076 -0.468 1.004 671510
0.19252 0.38419 0.04494 -1.246 -1.702 -8.556 -0.95 -0.09 0.20 0.00 0.00000 0.94922 0.00350 -0.10078 0.29798 -0.0544 -0.1946 0.008 0.440 -0.974 -1.038 -0.464 0.985 671610
0.23617 0.44305 0.52060 -1.168 -0.617 -9.009 -0.81 -0.11 0.22 0.00 0.00000 0.94581 0.00589 -0.08129 0.31430 -0.0404 -0.1581 0.005 0.319 -1.112 -0.987 -0.450 0.992 671710
-0.04331 -0.19256 0.25300 -2.525 0.341 -7.323 -1.27 -0.25 0.44 0.00 0.00000 0.94077 0.00793 -0.06756 0.33212 -0.0302 -0.1327 -0.001 0.392 -0.611 -0.996 -0.479 0.961 671810
0.13976 -0.32915 -0.14671 -2.476 1.661 -8.886 -1.57 -0.25 0.44 0.00 0.00000 0.93955 0.01567 -0.07900 0.33279 -0.0234 -0.1595 -0.012 0.418 -0.506 -1.034 -0.527 0.890 671910
0.24571 -0.09196 -0.20816 -1.954 1.201 -10.716 -1.75 -0.01 0.18 0.00 0.00000 0.93972 0.03533 -0.08572 0.32912 0.0101 -0.1854 -0.024 0.734 -0.890 -1.096 -0.566 0.919 672010
0.16307 0.30888 0.06536 -0.360 0.472 -10.860 -1.73 0.17 0.04 0.00 0.00000 0.93822 0.04453 -0.07189 0.33552 0.0358 -0.1655 -0.014 0.920 -1.141 -1.111 -0.603 0.947 672110
0.00089 0.76323 -0.10069 -0.505 -0.483 -10.033 -1.62 0.21 -0.00 0.00 0.00000 0.94068 0.03619 -0.04797 0.33391 0.0363 -0.1146 -0.000 0.982 -1.313 -1.107 -0.605 0.956 672210
-0.33222 0.31207 -0.24308 -1.082 -0.913 -7.988 -1.61 0.14 0.08 0.00 0.00000 0.94511 0.01914 -0.02189 0.32543 0.0219 -0.0538 0.007 0.942 -1.089 -1.088 -0.619 0.948 672310
-0.45708 -0.22510 0.04299 0.497 -0.958 -9.958 -1.48 0.13 0.07 0.00 0.00000 0.94662 -0.00184 -0.03340 0.32058 -0.0249 -0.0621 0.002 0.995 -1.122 -1.070 -0.615 0.939 672410
-0.08882 0.10036 0.01536 -0.237 -1.625 -10.967 -1.35 0.07 0.00 0.00 0.00000 0.94493 -0.01149 -0.04001 0.32459 -0.0478 -0.0682 -0.005 0.778 -1.141 -1.056 -0.594 0.948 672510
0.21477 0.27084 -0.07889 0.256 -2.007 -10.523 -1.13 0.03 -0.03 0.00 0.00000 0.94517 -0.00897 -0.02632 0.32539 -0.0341 -0.0439 0.002 0.632 -1.133 -1.019 -0.556 0.932 672610
-0.03498 -0.33611 0.37606 -0.327 -0.520 -8.336 -1.02 0.05 0.07 0.00 0.00000 0.94189 -0.00256 -0.02972 0.33457 -0.0247 -0.0543 0.016 0.525 -1.110 -0.985 -0.501 0.929 672710
-0.00847 -0.47638 0.32706 -1.911 0.960 -7.863 -1.24 0.03 0.26 0.00 0.00000 0.93432 0.00302 -0.05110 0.35272 -0.0305 -0.0977 0.008 0.569 -0.876 -0.991 -0.471 0.939 672810
0.13634 -0.43123 -0.04033 -1.871 1.902 -9.470 -1.43 0.07 0.24 0.00 0.00000 0.93034 0.01573 -0.06749 0.36006 -0.0195 -0.1373 -0.001 0.560 -0.702 -0.994 -0.473 0.861 672910
-0.16056 -0.63706 -0.18604 -1.353 1.700 -10.946 -1.63 0.35 0.00 0.00 0.00000 0.92792 0.03020 -0.09395 0.35946 -0.0117 -0.1973 -0.015 0.985 -1.007 -1.008 -0.482 0.862 673010
-0.27458 -0.16554 -0.23196 -0.802 1.036 -9.770 -1.64 0.50 -0.04 0.00 0.00000 0.92906 0.02789 -0.11116 0.35170 -0.0270 -0.2281 -0.000 1.050 -1.141 -1.008 -0.494 0.857 673110
-0.17316 0.66659 -0.23967 -1.303 0.025 -8.371 -1.54 0.42 0.12 0.00 0.00000 0.93372 0.00790 -0.10380 0.34252 -0.0575 -0.2006 0.006 1.076 -0.974 -1.006 -0.483 0.851 673210
-0.44847 0.28824 -0.36644 -1.327 0.069 -6.761 -1.52 0.27 0.28 0.00 0.00000 0.94284 -0.01610 -0.08204 0.32257 -0.0842 -0.1448 0.000 0.981 -0.344 -0.997 -0.472 0.730 673310
-0.16557 0.17184 -0.19125 -0.509 -0.525 -9.922 -1.38 0.14 0.07 0.00 0.00000 0.94781 -0.03470 -0.08316 0.30582 -0.1180 -0.1368 -0.002 0.886 -0.824 -1.012 -0.468 0.742 673410
0.18920 0.69390 0.05857 -1.204 -0.379 -11.521 -1.31 0.01 -0.08 0.00 0.00000 0.95063 -0.03923 -0.06148 0.30163 -0.1124 -0.0933 -0.009 0.645 -0.917 -1.028 -0.463 0.767 673510
0.38827 0.52985 0.36314 1.596 -2.469 -10.402 -1.04 -0.07 -0.10 0.00 0.00000 0.94923 -0.03220 -0.01823 0.31237 -0.0726 -0.0145 0.002 0.460 -0.892 -0.977 -0.457 0.718 673610
0.21638 -0.40016 0.57976 -0.302 -1.041 -8.328 -0.88 -0.06 -0.01 0.00 0.00000 0.94000 -0.01584 -0.01470 0.34046 -0.0398 -0.0168 0.016 0.302 -0.924 -0.958 -0.386 0.704 673710
0.04823 -0.81677 0.19711 -1.327 1.072 -7.735 -1.14 -0.05 0.19 0.00 0.00000 0.93321 0.00363 -0.04407 0.35657 -0.0247 -0.0849 0.007 0.397 -0.720 -0.960 -0.380 0.726 673810
0.14092 -0.38551 -0.01873 -1.587 1.537 -9.629 -1.37 0.02 0.17 0.00 0.00000 0.92943 0.01988 -0.06681 0.36233 -0.0115 -0.1390 -0.003 0.418 -0.683 -0.970 -0.399 0.693 673910
-0.08065 0.04027 -0.37913 -2.007 1.553 -11.219 -1.61 0.23 0.02 0.00 0.00000 0.93210 0.02867 -0.06944 0.35431 0.0042 -0.1503 -0.018 0.856 -0.901 -1.004 -0.408 0.723 674010
-0.23462 0.07544 -0.14006 1.392 1.655 -12.318 -1.66 0.48 -0.04 0.00 0.00000 0.93436 0.02093 -0.06983 0.34877 -0.0096 -0.1456 0.004 1.292 -0.995 -0.992 -0.431 0.720 674110
-0.18862 0.51498 -0.06943 -0.911 0.288 -8.410 -1.57 0.51 0.13 0.00 0.00000 0.93457 0.00534 -0.05262 0.35180 -0.0271 -0.1022 0.009 1.125 -0.846 -0.974 -0.413 0.714 674210
-0.34582 0.26354 -0.14775 -0.595 0.522 -8.165 -1.57 0.45 0.33 0.00 0.00000 0.93753 -0.01748 -0.03972 0.34517 -0.0603 -0.0624 0.011 1.083 -0.588 -0.955 -0.410 0.719 674310
-0.20322 0.13909 -0.15228 0.810 -0.477 -10.195 -1.44 0.34 0.23 0.00 0.00000 0.94099 -0.03465 -0.03658 0.33464 -0.0899 -0.0456 -0.000 1.011 -0.698 -0.946 -0.396 0.715 674410
0.09149 0.51692 -0.22798 0.585 -1.094 -11.268 -1.31 0.22 0.11 0.00 0.00000 0.94393 -0.04302 -0.02217 0.32657 -0.0958 -0.0137 -0.005 0.727 -0.753 -0.949 -0.368 0.729 674510
0.33580 0.61271 -0.24104 1.099 -1.454 -10.190 -1.22 0.01 0.09 0.00 0.00000 0.94879 -0.04447 0.01362 0.31243 -0.0760 0.0536 -0.001 0.641 -0.781 -0.943 -0.360 0.714 674610
0.10795 -0.34110 0.16590 0.123 -0.913 -8.813 -1.10 -0.14 0.19 0.00 0.00000 0.95017 -0.03711 0.01944 0.30889 -0.0586 0.0599 0.002 0.454 -0.763 -0.932 -0.365 0.709 674710
-0.17819 -1.01939 0.15646 -1.551 0.294 -7.244 -1.24 -0.14 0.33 0.00 0.00000 0.94872 -0.02591 -0.01739 0.31454 -0.0601 -0.0167 0.000 0.420 -0.386 -0.954 -0.371 0.672 674810
0.05931 -0.66090 -0.12382 -2.237 1.316 -10.008 -1.34 -0.02 0.24 0.00 0.00000 0.94643 -0.01152 -0.06310 0.31645 -0.0621 -0.1123 -0.011 0.366 -0.575 -0.997 -0.364 0.666 674910
-0.00455 -0.23254 -0.41159 -0.416 1.085 -11.439 -1.53 0.14 0.05 0.00 0.00000 0.94924 0.00296 -0.07567 0.30528 -0.0410 -0.1459 -0.016 0.703 -0.716 -1.064 -0.343 0.653 675010
0.00539 -0.11901 -0.41588 0.441 0.236 -10.829 -1.56 0.27 0.00 0.00 0.00000 0.95182 0.00647 -0.07892 0.29624 -0.0348 -0.1546 -0.014 0.731 -0.843 -1.124 -0.312 0.651 675110
-0.15141 -0.12890 -0.33711 -1.452 0.800 -8.437 -1.61 0.39 0.11 0.00 0.00000 0.95591 0.00719 -0.08463 0.28109 -0.0343 -0.1666 -0.000 0.786 -0.738 -1.149 -0.312 0.638 675210
-0.27802 0.01709 -0.34158 -1.871 1.072 -7.033 -1.73 0.42 0.25 0.00 0.00000 0.96040 -0.00095 -0.08970 0.26375 -0.0499 -0.1726 -0.002 1.018 -0.358 -1.191 -0.299 0.578 675310
-0.07810 0.09585 -0.21020 -0.204 -0.156 -9.332 -1.59 0.45 0.17 0.00 0.00000 0.96326 -0.00957 -0.09014 0.25278 -0.0649 -0.1696 -0.008 0.888 -0.711 -1.222 -0.276 0.611 675410
0.12154 0.19692 -0.29403 -0.400 -1.474 -11.186 -1.33 0.39 0.01 0.00 0.00000 0.96782 -0.00728 -0.08398 0.23708 -0.0546 -0.1597 -0.006 0.648 -0.834 -1.209 -0.265 0.645 675510
0.19334 0.40179 -0.20962 -1.752 -0.636 -11.757 -1.27 0.29 -0.06 0.00 0.00000 0.97283 -0.00245 -0.07014 0.22061 -0.0360 -0.1358 -0.005 0.496 -0.847 -1.191 -0.265 0.659 675610
0.02248 0.13153 0.22220 -0.772 -1.444 -9.681 -1.18 0.18 -0.01 0.00 0.00000 0.97414 0.00194 -0.05036 0.22021 -0.0184 -0.0991 0.005 0.602 -0.857 -1.149 -0.287 0.642 675710
-0.25742 -0.48381 0.48181 -2.162 -0.300 -6.690 -1.31 0.04 0.32 0.00 0.00000 0.96938 -0.00391 -0.06018 0.23800 -0.0364 -0.1150 -0.000 0.391 -0.183 -1.134 -0.297 0.538 675810
0.05332 -0.50331 0.38954 -1.918 1.750 -8.040 -1.45 -0.00 0.47 0.00 0.00000 0.96149 -0.00567 -0.09003 0.25960 -0.0585 -0.1710 0.003 0.375 -0.221 -1.178 -0.281 0.565 675910
0.16219 -0.31609 0.07856 -2.070 1.369 -9.886 -1.53 0.12 0.24 0.00 0.00000 0.95511 0.00838 -0.10565 0.27664 -0.0433 -0.2079 -0.009 0.396 -0.447 -1.199 -0.300 0.558 676010
