# Wind Estimator
#
# Q = diag( 0.01000000 0.01000000 0.01000000 0.00010000 0.00010000 0.00010000 0.00000001 )
# R = diag( 0.25000000 0.25000000 0.25000000 0.25000000 0.00000400 )
# ki = 0.00000
# alpha = 0.50000
# beta = 2.00000
#
p q r ax ay az q1 q2 q3 q4 vkx vky vkz va aoa u v w wx wy wz vas t
0.00083 0.02203 0.11485 0.858 1.588 -0.440 -0.9710 -0.0992 0.0187 0.2168 10.09069 -6.59359 0.03467 15.70560 0.01320 15.753 -0.047 0.202 -4.108 0.092 -0.030 0.988 633300
-0.00378 0.02204 0.11420 0.822 1.660 -0.415 -0.9725 -0.0975 0.0176 0.2108 10.14389 -6.47703 0.03529 15.33658 0.01352 15.719 -0.057 0.208 -4.104 0.094 -0.030 0.988 633400
-0.00232 0.02083 0.11526 0.799 1.794 -0.593 -0.9735 -0.0991 0.0174 0.2055 10.23781 -6.25655 0.03500 15.62428 0.01202 15.727 -0.043 0.185 -4.107 0.093 -0.030 0.988 633500
-0.00572 0.02083 0.11445 0.797 1.700 -0.455 -0.9749 -0.0974 0.0164 0.1995 10.29164 -6.13462 0.03635 15.48613 0.01124 15.719 -0.048 0.173 -4.106 0.093 -0.030 0.988 633600
-0.00466 0.01987 0.11433 0.714 1.678 -0.520 -0.9758 -0.0988 0.0160 0.1941 10.37942 -5.91715 0.03513 15.56461 0.01065 15.720 -0.045 0.163 -4.108 0.093 -0.030 0.988 633700
-0.00476 0.01988 0.11433 0.717 1.611 -0.490 -0.9772 -0.0971 0.0151 0.1881 10.42768 -5.79650 0.03444 15.57224 0.01363 15.725 -0.058 0.206 -4.110 0.093 -0.031 0.988 633800
-0.00383 0.01891 0.11324 0.697 1.744 -0.417 -0.9781 -0.0985 0.0148 0.1827 10.51067 -5.57385 0.03589 15.64911 0.01219 15.735 -0.044 0.189 -4.113 0.092 -0.031 0.988 633900
-0.00409 0.01990 0.11203 0.674 1.624 -0.458 -0.9794 -0.0968 0.0139 0.1766 10.55450 -5.45548 0.03590 15.46639 0.01168 15.722 -0.056 0.180 -4.112 0.092 -0.031 0.988 634000
-0.00085 0.01894 0.11162 0.648 1.605 -0.398 -0.9802 -0.0984 0.0135 0.1711 10.63174 -5.23663 0.03553 15.45556 0.01142 15.710 -0.057 0.176 -4.112 0.093 -0.031 0.988 634100
-0.00095 0.01895 0.11162 0.556 1.699 -0.431 -0.9814 -0.0968 0.0126 0.1653 10.67254 -5.11310 0.03486 15.52517 0.01253 15.703 -0.062 0.191 -4.113 0.093 -0.031 0.988 634200
-0.00183 0.01895 0.11175 0.588 1.697 -0.562 -0.9821 -0.0983 0.0124 0.1599 10.74820 -4.89377 0.03457 15.33072 0.01227 15.676 -0.060 0.187 -4.109 0.094 -0.031 0.988 634300
-0.00725 0.01994 0.11244 0.630 1.758 -0.468 -0.9833 -0.0965 0.0116 0.1539 10.78698 -4.77223 0.03611 15.44505 0.01132 15.673 -0.062 0.174 -4.108 0.095 -0.030 0.988 634400
-0.00499 0.01994 0.11216 0.582 1.749 -0.527 -0.9840 -0.0978 0.0112 0.1486 10.85692 -4.55199 0.03611 15.57354 0.01038 15.686 -0.053 0.159 -4.110 0.094 -0.030 0.988 634500
-0.00739 0.01995 0.11147 0.588 1.754 -0.544 -0.9851 -0.0959 0.0104 0.1427 10.89527 -4.43066 0.03489 15.51877 0.01231 15.692 -0.056 0.186 -4.111 0.093 -0.031 0.988 634600
-0.00512 0.01898 0.11119 0.535 1.642 -0.350 -0.9857 -0.0972 0.0100 0.1374 10.95889 -4.20576 0.03601 15.45898 0.01160 15.687 -0.055 0.179 -4.110 0.094 -0.030 0.988 634700
-0.00631 0.01997 0.11034 0.532 1.767 -0.482 -0.9867 -0.0954 0.0091 0.1317 10.99064 -4.08102 0.03616 15.51545 0.01401 15.690 -0.053 0.212 -4.111 0.094 -0.031 0.988 634800
-0.00429 0.01900 0.11009 0.500 1.689 -0.491 -0.9872 -0.0966 0.0087 0.1263 11.04836 -3.86126 0.03564 15.64957 0.01206 15.710 -0.046 0.187 -4.115 0.092 -0.032 0.988 634900
-0.00455 0.01901 0.10888 0.405 1.672 -0.562 -0.9881 -0.0948 0.0079 0.1205 11.07766 -3.74010 0.03392 15.73807 0.01165 15.732 -0.052 0.179 -4.121 0.089 -0.032 0.988 635000
-0.00131 0.01780 0.10848 0.542 1.720 -0.371 -0.9886 -0.0963 0.0075 0.1152 11.13100 -3.51745 0.02770 15.49874 0.01423 15.728 -0.041 0.216 -4.121 0.090 -0.033 0.988 635100
-0.00125 0.01781 0.10969 0.391 1.581 -0.614 -0.9895 -0.0947 0.0068 0.1094 11.15569 -3.39459 0.02581 15.45129 0.01382 15.711 -0.062 0.212 -4.121 0.091 -0.034 0.988 635200
-0.00326 0.01782 0.10873 0.435 1.754 -0.458 -0.9899 -0.0962 0.0064 0.1040 11.20112 -3.17294 0.02659 15.48084 0.01381 15.703 -0.050 0.212 -4.121 0.091 -0.034 0.988 635300
-0.00650 0.01783 0.10914 0.390 1.596 -0.482 -0.9907 -0.0943 0.0056 0.0982 11.22407 -3.05164 0.02450 15.43650 0.01301 15.692 -0.066 0.201 -4.120 0.092 -0.035 0.988 635400
-0.00448 0.01906 0.10889 0.374 1.702 -0.466 -0.9911 -0.0955 0.0053 0.0928 11.26610 -2.83185 0.02730 15.45445 0.01246 15.685 -0.061 0.192 -4.119 0.093 -0.035 0.988 635500
-0.00664 0.01907 0.10817 0.259 1.783 -0.486 -0.9918 -0.0936 0.0045 0.0869 11.28806 -2.70950 0.02581 15.54578 0.01310 15.683 -0.060 0.200 -4.121 0.092 -0.035 0.988 635600
-0.00462 0.01907 0.10792 0.246 1.733 -0.526 -0.9921 -0.0948 0.0041 0.0818 11.32522 -2.49250 0.02506 15.62575 0.01046 15.694 -0.052 0.163 -4.124 0.090 -0.036 0.988 635700
-0.00472 0.01908 0.10792 0.314 1.668 -0.464 -0.9928 -0.0931 0.0034 0.0760 11.34482 -2.37227 0.02525 15.53533 0.01153 15.698 -0.061 0.176 -4.126 0.089 -0.036 0.988 635800
-0.00148 0.01909 0.10751 0.362 1.736 -0.513 -0.9930 -0.0946 0.0030 0.0709 11.37481 -2.14672 0.02559 15.50397 0.01198 15.700 -0.052 0.183 -4.126 0.089 -0.036 0.988 635900
-0.00254 0.01909 0.10764 0.254 1.673 -0.457 -0.9935 -0.0929 0.0023 0.0653 11.39130 -2.02464 0.02636 15.62281 0.01314 15.711 -0.057 0.201 -4.130 0.088 -0.036 0.988 636000
0.00069 0.01910 0.10723 0.257 1.675 -0.546 -0.9937 -0.0944 0.0019 0.0600 11.41573 -1.80383 0.02527 15.34448 0.01144 15.685 -0.056 0.177 -4.127 0.090 -0.036 0.988 636100
0.00060 0.01910 0.10723 0.294 1.734 -0.461 -0.9942 -0.0929 0.0013 0.0543 11.42841 -1.68223 0.02668 15.53078 0.01065 15.693 -0.057 0.164 -4.128 0.089 -0.036 0.988 636200
-0.00149 0.01911 0.10751 0.145 1.727 -0.479 -0.9943 -0.0945 0.0009 0.0492 11.45234 -1.46224 0.03225 15.51582 0.01258 15.687 -0.049 0.190 -4.129 0.088 -0.036 0.988 636300
-0.00473 0.02009 0.10792 0.162 1.750 -0.519 -0.9948 -0.0927 0.0003 0.0433 11.46475 -1.34090 0.03436 15.53285 0.01141 15.688 -0.052 0.176 -4.131 0.088 -0.036 0.988 636400
-0.00247 0.01911 0.10764 0.077 1.685 -0.438 -0.9948 -0.0940 -0.0002 0.0381 11.48314 -1.12271 0.03514 15.47766 0.01126 15.677 -0.050 0.173 -4.131 0.088 -0.035 0.988 636500
-0.00474 0.02009 0.10792 0.202 1.666 -0.421 -0.9952 -0.0923 -0.0008 0.0324 11.49256 -1.00318 0.03637 15.64062 0.01117 15.701 -0.057 0.172 -4.134 0.085 -0.035 0.988 636600
-0.00357 0.01912 0.10679 0.210 1.733 -0.544 -0.9952 -0.0936 -0.0013 0.0274 11.50486 -0.78241 0.03639 15.67251 0.01208 15.725 -0.046 0.184 -4.139 0.083 -0.036 0.988 636700
-0.00367 0.01913 0.10679 0.050 1.705 -0.426 -0.9955 -0.0918 -0.0019 0.0217 11.51068 -0.66061 0.03569 15.71200 0.01233 15.738 -0.047 0.190 -4.144 0.080 -0.036 0.988 636800
-0.00165 0.01792 0.10654 0.020 1.645 -0.529 -0.9955 -0.0932 -0.0024 0.0166 11.51533 -0.44282 0.02607 15.69907 0.00956 15.746 -0.044 0.149 -4.148 0.077 -0.036 0.988 636900
-0.00174 0.01792 0.10654 0.112 1.705 -0.467 -0.9957 -0.0915 -0.0030 0.0110 11.51862 -0.32251 0.02714 15.64018 0.01110 15.754 -0.046 0.169 -4.151 0.075 -0.036 0.988 637000
0.00174 0.01793 0.10610 0.024 1.753 -0.396 -0.9956 -0.0931 -0.0034 0.0059 11.52100 -0.10317 0.02826 15.60356 0.01107 15.748 -0.033 0.170 -4.154 0.073 -0.036 0.988 637100
0.00164 0.01793 0.10610 -0.013 1.632 -0.443 -0.9958 -0.0915 -0.0039 0.0003 11.52292 0.01885 0.02627 15.35063 0.01030 15.710 -0.046 0.159 -4.151 0.075 -0.035 0.988 637200
0.00172 0.01915 0.10610 -0.083 1.766 -0.462 -0.9956 -0.0930 -0.0044 -0.0048 11.52157 0.23226 0.03306 15.60006 0.01054 15.711 -0.032 0.161 -4.153 0.074 -0.035 0.988 637300
-0.00177 0.01915 0.10654 -0.015 1.651 -0.471 -0.9958 -0.0913 -0.0049 -0.0105 11.51997 0.34998 0.03423 15.57355 0.01197 15.714 -0.041 0.182 -4.155 0.073 -0.035 0.988 637400
-0.00048 0.01916 0.10638 -0.076 1.668 -0.370 -0.9956 -0.0925 -0.0055 -0.0156 11.51342 0.56168 0.03703 15.44317 0.01021 15.695 -0.039 0.159 -4.154 0.074 -0.034 0.988 637500
-0.00058 0.01916 0.10638 -0.107 1.676 -0.505 -0.9956 -0.0909 -0.0060 -0.0211 11.50587 0.67977 0.03561 15.40181 0.01280 15.675 -0.048 0.193 -4.153 0.075 -0.034 0.988 637600
0.00047 0.01795 0.10625 -0.087 1.737 -0.470 -0.9954 -0.0923 -0.0066 -0.0259 11.49518 0.89628 0.03683 15.36604 0.01359 15.657 -0.039 0.207 -4.150 0.077 -0.033 0.988 637700
0.00038 0.01918 0.10625 -0.143 1.685 -0.399 -0.9953 -0.0908 -0.0071 -0.0316 11.48624 1.01480 0.03726 15.50160 0.01256 15.658 -0.043 0.194 -4.151 0.077 -0.033 0.988 637800
0.00265 0.01796 0.10596 -0.115 1.718 -0.435 -0.9950 -0.0925 -0.0076 -0.0366 11.47053 1.23392 0.03590 15.46019 0.01184 15.657 -0.034 0.182 -4.150 0.077 -0.033 0.988 637900
0.00022 0.01918 0.10503 -0.109 1.680 -0.473 -0.9949 -0.0910 -0.0081 -0.0421 11.46164 1.35591 0.03571 15.46271 0.01179 15.658 -0.038 0.181 -4.150 0.077 -0.032 0.988 638000
0.00346 0.01918 0.10463 -0.086 1.685 -0.492 -0.9945 -0.0926 -0.0087 -0.0472 11.44246 1.57689 0.03614 15.48164 0.01190 15.665 -0.030 0.182 -4.150 0.077 -0.032 0.988 638100
0.00256 0.01919 0.10596 -0.210 1.725 -0.372 -0.9944 -0.0912 -0.0092 -0.0529 11.42926 1.69581 0.03756 15.57565 0.01374 15.674 -0.028 0.209 -4.152 0.076 -0.032 0.988 638200
0.00167 0.01920 0.10609 -0.205 1.812 -0.558 -0.9940 -0.0927 -0.0098 -0.0579 11.40438 1.91163 0.03601 15.69444 0.01356 15.700 -0.010 0.208 -4.156 0.073 -0.033 0.988 638300
-0.00061 0.01798 0.10637 -0.205 1.735 -0.396 -0.9938 -0.0911 -0.0103 -0.0636 11.39003 2.02885 0.03567 15.52929 0.01159 15.699 -0.012 0.181 -4.157 0.072 -0.033 0.988 638400
0.00057 0.01799 0.10721 -0.220 1.733 -0.458 -0.9933 -0.0925 -0.0109 -0.0685 11.36005 2.24714 0.03695 15.55360 0.01155 15.702 -0.004 0.177 -4.158 0.071 -0.032 0.988 638500
-0.00049 0.01921 0.10734 -0.229 1.708 -0.382 -0.9930 -0.0909 -0.0113 -0.0742 11.34546 2.36642 0.03813 15.59230 0.01105 15.710 -0.009 0.171 -4.160 0.069 -0.032 0.988 638600
0.00057 0.01799 0.10721 -0.223 1.672 -0.428 -0.9925 -0.0924 -0.0119 -0.0792 11.31134 2.58461 0.03595 15.59996 0.01093 15.719 -0.005 0.168 -4.162 0.067 -0.032 0.988 638700
0.00048 0.01922 0.10721 -0.149 1.559 -0.392 -0.9922 -0.0909 -0.0123 -0.0848 11.29317 2.70416 0.03739 15.57596 0.01263 15.728 -0.021 0.193 -4.164 0.066 -0.031 0.988 638800
0.00287 0.01922 0.10789 -0.264 1.674 -0.477 -0.9916 -0.0924 -0.0130 -0.0899 11.25129 2.91898 0.03601 15.51992 0.01288 15.721 -0.016 0.198 -4.164 0.066 -0.031 0.988 638900
0.00277 0.01801 0.10789 -0.384 1.709 -0.421 -0.9912 -0.0909 -0.0134 -0.0954 11.22946 3.03877 0.03650 15.46525 0.01078 15.702 -0.017 0.168 -4.164 0.066 -0.030 0.988 639000
0.00713 0.01924 0.10856 -0.324 1.706 -0.455 -0.9905 -0.0926 -0.0142 -0.1005 11.18424 3.25757 0.04367 15.39637 0.01068 15.685 -0.010 0.164 -4.162 0.068 -0.029 0.988 639100
0.00592 0.01924 0.10747 -0.440 1.689 -0.464 -0.9900 -0.0913 -0.0146 -0.1061 11.15680 3.37550 0.04536 15.59447 0.01236 15.690 -0.009 0.188 -4.164 0.066 -0.029 0.988 639200
0.00520 0.01924 0.10881 -0.439 1.680 -0.521 -0.9893 -0.0931 -0.0152 -0.1110 11.10763 3.59229 0.04664 15.49766 0.01270 15.682 -0.001 0.194 -4.164 0.066 -0.029 0.988 639300
0.00196 0.02022 0.10921 -0.378 1.756 -0.515 -0.9888 -0.0917 -0.0156 -0.1167 11.08107 3.71466 0.04519 15.69876 0.01002 15.710 0.003 0.156 -4.167 0.063 -0.028 0.988 639400
0.00204 0.01924 0.10921 -0.396 1.648 -0.428 -0.9880 -0.0932 -0.0162 -0.1218 11.02907 3.92997 0.04479 15.61233 0.01261 15.719 0.009 0.191 -4.169 0.061 -0.028 0.988 639500
0.00207 0.02022 0.11018 -0.353 1.738 -0.457 -0.9875 -0.0916 -0.0166 -0.1275 10.99945 4.04781 0.04525 15.46642 0.01214 15.713 0.006 0.187 -4.169 0.062 -0.027 0.988 639600
0.00204 0.02022 0.10921 -0.501 1.675 -0.494 -0.9866 -0.0932 -0.0173 -0.1324 10.93950 4.26370 0.04386 15.64732 0.01295 15.722 0.017 0.198 -4.171 0.059 -0.028 0.988 639700
0.00291 0.02120 0.10908 -0.301 1.635 -0.459 -0.9860 -0.0918 -0.0176 -0.1381 10.90725 4.38351 0.04490 15.43110 0.01076 15.715 0.006 0.168 -4.170 0.060 -0.026 0.988 639800
0.00398 0.02023 0.10895 -0.489 1.767 -0.470 -0.9851 -0.0935 -0.0185 -0.1431 10.84194 4.60378 0.04387 15.62636 0.01098 15.727 0.026 0.168 -4.172 0.058 -0.026 0.988 639900
0.00208 0.02023 0.11017 -0.497 1.711 -0.468 -0.9844 -0.0921 -0.0189 -0.1490 10.80551 4.72471 0.04544 15.40320 0.01337 15.706 0.023 0.203 -4.171 0.060 -0.026 0.988 640000
0.00641 0.02023 0.11060 -0.544 1.675 -0.410 -0.9834 -0.0937 -0.0196 -0.1540 10.73855 4.93746 0.04428 15.58000 0.01201 15.711 0.033 0.186 -4.172 0.059 -0.026 0.988 640100
0.00534 0.02121 0.11072 -0.558 1.668 -0.480 -0.9826 -0.0923 -0.0200 -0.1597 10.69832 5.05570 0.04474 15.55165 0.01086 15.711 0.029 0.168 -4.173 0.058 -0.025 0.988 640200
0.00544 0.02024 0.11072 -0.538 1.613 -0.494 -0.9816 -0.0941 -0.0208 -0.1647 10.62130 5.27259 0.04608 15.79962 0.01268 15.745 0.037 0.193 -4.178 0.053 -0.025 0.988 640300
0.00220 0.02024 0.11112 -0.612 1.711 -0.534 -0.9808 -0.0927 -0.0212 -0.1703 10.57764 5.39365 0.04371 15.66872 0.01103 15.753 0.042 0.171 -4.180 0.050 -0.025 0.988 640400
0.00244 0.02025 0.11233 -0.646 1.717 -0.483 -0.9797 -0.0943 -0.0220 -0.1755 10.50011 5.60836 0.04418 15.36918 0.01345 15.720 0.052 0.204 -4.178 0.053 -0.025 0.988 640500
0.00235 0.02122 0.11233 -0.508 1.682 -0.441 -0.9788 -0.0927 -0.0223 -0.1812 10.45501 5.72470 0.04326 15.52394 0.01174 15.725 0.047 0.183 -4.178 0.053 -0.024 0.988 640600
0.00244 0.02025 0.11233 -0.626 1.708 -0.534 -0.9777 -0.0944 -0.0231 -0.1863 10.37121 5.94219 0.03640 15.71835 0.01102 15.748 0.062 0.170 -4.181 0.049 -0.024 0.988 640700
0.00332 0.02123 0.11220 -0.633 1.698 -0.413 -0.9767 -0.0929 -0.0234 -0.1921 10.32367 6.06083 0.03480 15.58179 0.01238 15.750 0.063 0.189 -4.182 0.048 -0.024 0.988 640800
0.00656 0.02026 0.11179 -0.733 1.700 -0.486 -0.9755 -0.0946 -0.0244 -0.1972 10.23183 6.27588 0.03558 15.54748 0.01191 15.740 0.078 0.183 -4.183 0.048 -0.024 0.988 640900
0.00442 0.02027 0.11304 -0.711 1.580 -0.464 -0.9744 -0.0933 -0.0247 -0.2031 10.17962 6.39272 0.03423 15.57503 0.01133 15.737 0.070 0.175 -4.184 0.047 -0.024 0.988 641000
0.01000 0.02027 0.11356 -0.657 1.591 -0.537 -0.9731 -0.0952 -0.0256 -0.2083 10.08218 6.60425 0.03246 15.51139 0.01202 15.731 0.070 0.183 -4.184 0.047 -0.024 0.988 641100
0.00906 0.02125 0.11465 -0.646 1.680 -0.476 -0.9719 -0.0940 -0.0260 -0.2142 10.02628 6.72296 0.03453 15.49472 0.01237 15.730 0.065 0.190 -4.184 0.048 -0.023 0.988 641200
0.00915 0.02247 0.11465 -0.890 1.715 -0.400 -0.9705 -0.0959 -0.0269 -0.2194 9.92762 6.93495 0.03421 15.60357 0.01202 15.729 0.086 0.186 -4.185 0.047 -0.024 0.988 641300
0.00603 0.02248 0.11602 -0.833 1.527 -0.415 -0.9693 -0.0945 -0.0272 -0.2254 9.87148 7.05246 0.03420 15.55159 0.01226 15.722 0.074 0.189 -4.185 0.046 -0.023 0.988 641400
0.00492 0.02126 0.11618 -0.897 1.679 -0.411 -0.9678 -0.0963 -0.0283 -0.2307 9.76339 7.26533 0.03533 15.35839 0.01083 15.693 0.087 0.168 -4.184 0.050 -0.023 0.988 641500
0.00619 0.02249 0.11723 -0.816 1.581 -0.482 -0.9665 -0.0949 -0.0286 -0.2368 9.69952 7.38066 0.03299 15.58767 0.01185 15.705 0.076 0.181 -4.184 0.048 -0.022 0.988 641600
0.00629 0.02249 0.11723 -0.841 1.658 -0.551 -0.9650 -0.0967 -0.0296 -0.2421 9.58907 7.59324 0.03459 15.56537 0.01179 15.714 0.083 0.180 -4.185 0.048 -0.022 0.988 641700
0.00632 0.02347 0.11820 -0.858 1.677 -0.429 -0.9636 -0.0952 -0.0298 -0.2481 9.52373 7.71039 0.03425 15.71810 0.01080 15.742 0.083 0.167 -4.187 0.044 -0.022 0.988 641800
0.00957 0.02249 0.11779 -1.048 1.657 -0.402 -0.9620 -0.0972 -0.0309 -0.2534 9.40090 7.92175 0.03534 15.50851 0.01229 15.725 0.100 0.188 -4.188 0.044 -0.022 0.988 641900
0.00645 0.02347 0.11916 -0.905 1.596 -0.523 -0.9605 -0.0959 -0.0312 -0.2595 9.33334 8.04054 0.03477 15.61404 0.01373 15.734 0.090 0.209 -4.189 0.043 -0.023 0.988 642000
0.01300 0.02348 0.11956 -1.043 1.574 -0.528 -0.9587 -0.0978 -0.0324 -0.2650 9.20805 8.24745 0.03453 15.65284 0.01085 15.738 0.098 0.170 -4.190 0.040 -0.023 0.988 642100
0.01072 0.02446 0.11984 -1.055 1.609 -0.496 -0.9572 -0.0965 -0.0327 -0.2710 9.13597 8.36073 0.03594 15.52029 0.01164 15.727 0.094 0.178 -4.190 0.041 -0.023 0.988 642200
0.01095 0.02446 0.12080 -1.029 1.616 -0.474 -0.9554 -0.0986 -0.0340 -0.2763 9.00135 8.57186 0.03728 15.66586 0.01158 15.741 0.104 0.178 -4.192 0.038 -0.023 0.988 642300
0.00880 0.02446 0.12205 -1.018 1.611 -0.498 -0.9537 -0.0974 -0.0343 -0.2826 8.92569 8.68769 0.03470 15.52431 0.01224 15.735 0.096 0.187 -4.192 0.038 -0.023 0.988 642400
0.00793 0.02446 0.12218 -1.062 1.568 -0.407 -0.9518 -0.0993 -0.0355 -0.2881 8.78933 8.89506 0.03334 15.56465 0.01114 15.734 0.102 0.173 -4.193 0.038 -0.023 0.988 642500
0.00880 0.02569 0.12205 -1.130 1.600 -0.464 -0.9500 -0.0978 -0.0357 -0.2944 8.70910 9.01069 0.03446 15.70284 0.01286 15.750 0.101 0.196 -4.194 0.035 -0.023 0.988 642600
0.00906 0.02569 0.12326 -1.097 1.686 -0.513 -0.9480 -0.0997 -0.0371 -0.2999 8.56133 9.21599 0.03351 15.57544 0.01175 15.753 0.112 0.182 -4.195 0.034 -0.023 0.988 642700
0.00896 0.02570 0.12326 -1.159 1.522 -0.460 -0.9461 -0.0982 -0.0373 -0.3062 8.47741 9.32840 0.03322 15.57263 0.01243 15.746 0.102 0.191 -4.196 0.033 -0.023 0.988 642800
0.01234 0.02449 0.12382 -1.085 1.559 -0.440 -0.9441 -0.1003 -0.0387 -0.3118 8.32217 9.53509 0.03389 15.39242 0.01074 15.724 0.103 0.167 -4.195 0.036 -0.022 0.988 642900
0.00812 0.02571 0.12435 -1.214 1.623 -0.514 -0.9420 -0.0990 -0.0390 -0.3182 8.23548 9.64676 0.03170 15.61316 0.01158 15.735 0.102 0.177 -4.195 0.035 -0.022 0.988 643000
0.01468 0.02571 0.12475 -1.289 1.604 -0.490 -0.9398 -0.1011 -0.0404 -0.3239 8.07873 9.85425 0.03409 15.28954 0.01074 15.697 0.111 0.165 -4.194 0.040 -0.021 0.988 643100
0.01252 0.02669 0.12600 -1.224 1.522 -0.463 -0.9377 -0.0999 -0.0407 -0.3303 7.98996 9.96471 0.03443 15.53885 0.01019 15.703 0.100 0.157 -4.194 0.040 -0.021 0.988 643200
0.01263 0.02670 0.12600 -1.316 1.706 -0.442 -0.9354 -0.1020 -0.0422 -0.3360 7.81929 10.16714 0.03443 15.82933 0.01135 15.750 0.123 0.173 -4.196 0.034 -0.021 0.988 643300
0.01168 0.02792 0.12710 -1.297 1.585 -0.365 -0.9331 -0.1007 -0.0425 -0.3425 7.72381 10.27792 0.03533 15.56094 0.00973 15.749 0.117 0.152 -4.196 0.033 -0.021 0.988 643400
0.01082 0.02671 0.12722 -1.358 1.503 -0.517 -0.9307 -0.1027 -0.0439 -0.3482 7.54862 10.47560 0.03271 15.53535 0.01186 15.739 0.119 0.179 -4.197 0.033 -0.021 0.988 643500
0.01280 0.02793 0.12818 -1.353 1.455 -0.511 -0.9284 -0.1013 -0.0442 -0.3547 7.44997 10.58396 0.03492 15.66575 0.01235 15.748 0.106 0.189 -4.198 0.031 -0.021 0.988 643600
0.01304 0.02793 0.12915 -1.454 1.567 -0.522 -0.9259 -0.1034 -0.0458 -0.3605 7.26927 10.78272 0.03375 15.67078 0.01232 15.758 0.117 0.189 -4.199 0.028 -0.022 0.988 643700
0.01293 0.02891 0.12916 -1.374 1.589 -0.427 -0.9234 -0.1020 -0.0460 -0.3671 7.16637 10.89433 0.03375 15.58183 0.01157 15.762 0.112 0.179 -4.200 0.027 -0.022 0.988 643800
0.01729 0.02892 0.12959 -1.558 1.451 -0.434 -0.9208 -0.1042 -0.0478 -0.3728 6.97186 11.08860 0.03420 15.37447 0.01273 15.723 0.120 0.195 -4.199 0.031 -0.021 0.988 643900
0.01306 0.02893 0.13013 -1.451 1.334 -0.473 -0.9182 -0.1030 -0.0482 -0.3793 6.86450 11.19126 0.03502 15.52027 0.01292 15.713 0.101 0.199 -4.199 0.032 -0.021 0.988 644000
0.02072 0.02991 0.13136 -1.519 1.587 -0.495 -0.9155 -0.1052 -0.0500 -0.3850 6.66679 11.38486 0.03491 15.59616 0.01254 15.728 0.117 0.193 -4.200 0.031 -0.022 0.988 644100
0.01843 0.03113 0.13165 -1.524 1.507 -0.486 -0.9128 -0.1042 -0.0503 -0.3917 6.55570 11.49133 0.03455 15.57327 0.01279 15.734 0.111 0.197 -4.200 0.030 -0.022 0.988 644200
0.02003 0.03114 0.13367 -1.689 1.506 -0.466 -0.9099 -0.1064 -0.0522 -0.3976 6.34749 11.67863 0.03533 15.70394 0.01214 15.749 0.128 0.187 -4.202 0.026 -0.023 0.988 644300
0.01689 0.03115 0.13505 -1.620 1.475 -0.453 -0.9070 -0.1052 -0.0526 -0.4043 6.22974 11.78071 0.03575 15.79657 0.01297 15.777 0.124 0.199 -4.203 0.021 -0.024 0.989 644400
0.01520 0.03212 0.13627 -1.694 1.566 -0.440 -0.9040 -0.1074 -0.0544 -0.4101 6.01632 11.97362 0.03500 15.39620 0.01231 15.750 0.135 0.190 -4.203 0.024 -0.023 0.989 644500
0.01718 0.03310 0.13723 -1.695 1.407 -0.586 -0.9010 -0.1061 -0.0547 -0.4170 5.89534 12.07842 0.03294 15.60544 0.01086 15.751 0.123 0.168 -4.203 0.023 -0.023 0.989 644600
0.01742 0.03311 0.13820 -1.843 1.435 -0.487 -0.8978 -0.1083 -0.0567 -0.4230 5.66846 12.25720 0.03563 15.56625 0.01270 15.744 0.135 0.193 -4.204 0.023 -0.024 0.989 644700
0.01649 0.03434 0.13954 -1.664 1.447 -0.447 -0.8947 -0.1068 -0.0570 -0.4299 5.54304 12.35524 0.03563 15.64410 0.01200 15.759 0.121 0.186 -4.204 0.021 -0.024 0.989 644800
0.02085 0.03435 0.13997 -1.771 1.484 -0.474 -0.8914 -0.1092 -0.0592 -0.4358 5.31054 12.53739 0.04218 15.58806 0.01276 15.763 0.130 0.196 -4.205 0.020 -0.024 0.989 644900
0.01674 0.03435 0.14148 -1.812 1.401 -0.450 -0.8881 -0.1078 -0.0596 -0.4428 5.17595 12.63464 0.04541 15.62139 0.01422 15.766 0.122 0.218 -4.206 0.018 -0.024 0.989 645000
0.02539 0.03534 0.14259 -1.888 1.379 -0.482 -0.8847 -0.1103 -0.0619 -0.4487 4.92966 12.81589 0.04575 15.61731 0.01187 15.766 0.132 0.186 -4.206 0.017 -0.025 0.989 645100
0.02127 0.03632 0.14409 -1.935 1.326 -0.322 -0.8812 -0.1091 -0.0625 -0.4557 4.79088 12.91322 0.04774 15.60351 0.01385 15.762 0.129 0.213 -4.207 0.015 -0.025 0.989 645200
0.02156 0.03754 0.14530 -1.961 1.368 -0.371 -0.8776 -0.1115 -0.0647 -0.4618 4.53663 13.08574 0.05608 15.66680 0.01252 15.771 0.142 0.196 -4.207 0.013 -0.025 0.989 645300
0.01950 0.03852 0.14752 -1.886 1.283 -0.439 -0.8739 -0.1101 -0.0651 -0.4690 4.39526 13.17806 0.05676 15.39872 0.01407 15.744 0.122 0.216 -4.208 0.016 -0.025 0.989 645400
0.01785 0.03853 0.14899 -2.027 1.255 -0.430 -0.8701 -0.1123 -0.0674 -0.4751 4.13339 13.34496 0.05634 15.52006 0.01161 15.733 0.127 0.182 -4.208 0.017 -0.024 0.989 645500
0.01978 0.03853 0.14970 -2.120 1.357 -0.420 -0.8663 -0.1107 -0.0677 -0.4824 3.98700 13.43590 0.05588 15.51035 0.01336 15.731 0.126 0.204 -4.208 0.018 -0.024 0.989 645600
