Time	UTC	GPS_lat(deg)	GPS_long(deg)	AIR_DATA:airspeed	IMU_ACCEL:az	IMU_ACCEL:ay	IMU_ACCEL:ax	IMU_MAG:mz	IMU_MAG:my	IMU_MAG:mx	IMU_GYRO:gr	IMU_GYRO:gq	IMU_GYRO:gp	WIND_INFO_RET:airspeed	WIND_INFO_RET:up	WIND_INFO_RET:north	WIND_INFO_RET:east	AOA:angle	GPS:climb	GPS:speed	GPS:course	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
507.920	13:11:25.786	43.463655359	1.273491798	13.176154	-9.948242	0.757812	1.297852	0.702148	0.489746	0.249512	-0.021729	0.041504	0.190918	13.210034	0.714187	-0.077402	-2.723464	-0.014321	13	1501	2913	-0.095621	-1.13954	-0.099464
507.970	13:11:25.836	43.463655359	1.273491798	13.176154	-11.697266	0.729492	1.507812	0.737793	0.475586	0.270996	-0.03125	0.05835	0.296143	13.210034	0.714187	-0.077402	-2.723464	0.01178	13	1501	2913	-0.092278	-1.144104	-0.091458
508.020	13:11:25.886	43.463655359	1.273491798	13.46617	-11.362305	0.362305	1.777344	0.710449	0.469727	0.243652	-0.088135	0.019531	-0.062256	13.161727	0.748298	-0.108839	-2.648418	0.01178	13	1501	2913	-0.090273	-1.145974	-0.084327
508.070	13:11:25.936	43.463655359	1.273491798	13.46617	-10.887695	0.210938	1.703125	0.716797	0.477539	0.29834	-0.108887	0.052979	-0.377686	13.161727	0.748298	-0.108839	-2.648418	0.010645	13	1501	2913	-0.090211	-1.15161	-0.09891
508.120	13:11:25.986	43.463664647	1.273456921	13.22446	-11.706055	0.736328	1.612305	0.78418	0.441406	0.251465	-0.07959	0.144043	-0.478271	13.433478	0.785029	-0.144029	-2.533153	0.007241	5	1510	2899	-0.086985	-1.1588	-0.125233
508.170	13:11:26.036	43.463664647	1.273456921	13.22446	-12.224609	0.678711	1.696289	0.704102	0.424805	0.220703	-0.055176	0.161621	-0.456543	13.433478	0.785029	-0.144029	-2.533153	0.004971	5	1510	2899	-0.079784	-1.166974	-0.152076
508.220	13:11:26.086	43.463664647	1.273456921	13.157104	-12.807617	0.112305	1.798828	0.758789	0.402832	0.247559	-0.022705	0.158936	-0.435059	13.209031	0.799187	-0.164112	-2.485107	0.01405	5	1510	2899	-0.072528	-1.176248	-0.175669
508.270	13:11:26.136	43.463664647	1.273456921	13.157104	-13.351562	0.186523	1.896484	0.712891	0.388672	0.210938	0.000977	0.114258	-0.375977	13.209031	0.799187	-0.164112	-2.485107	0.021994	5	1510	2899	-0.064094	-1.174756	-0.203865
508.320	13:11:26.186	43.463673569	1.273421683	13.549165	-12.745117	0.897461	1.813477	0.706543	0.360352	0.197266	0.025391	0.054688	-0.390869	13.148249	0.801682	-0.175648	-2.458148	0.015185	-38	1510	2889	-0.060349	-1.181066	-0.224108
508.370	13:11:26.236	43.463673569	1.273421683	13.549165	-11.15918	1.086914	1.629883	0.815918	0.344238	0.222656	0.035645	0.045166	-0.459717	13.148249	0.801682	-0.175648	-2.458148	0.015185	-38	1510	2889	-0.058016	-1.183394	-0.245571
508.420	13:11:26.286	43.463673569	1.273421683	13.456556	-10.478516	0.263672	1.22168	0.754883	0.321777	0.193359	0.024902	0.172852	-0.377686	13.523438	0.783148	-0.175545	-2.353409	-0.005242	-38	1510	2889	-0.053742	-1.181018	-0.2652
508.470	13:11:26.336	43.463673569	1.273421683	13.456556	-11.327148	0.225586	1.3125	0.805176	0.313477	0.255371	0.00415	0.232422	-0.444824	13.523438	0.783148	-0.175545	-2.353409	0.007241	-38	1510	2889	-0.046822	-1.184392	-0.292188
508.520	13:11:26.386	43.463681943	1.273385967	13.778582	-12.150391	1.452148	1.813477	0.845215	0.29541	0.162598	0.011475	0.20752	-0.279297	13.442864	0.744286	-0.156103	-2.277261	0.007241	-97	1523	2874	-0.036564	-1.183174	-0.315453
508.570	13:11:26.436	43.463681943	1.273385967	13.778582	-12.041016	1.413086	1.868164	0.763184	0.279297	0.226562	0.001465	0.158447	-0.126953	13.442864	0.744286	-0.156103	-2.277261	0.004971	-97	1523	2874	-0.030359	-1.192751	-0.326744
508.620	13:11:26.486	43.463681943	1.273385967	13.825786	-10.866211	0.040039	1.106445	0.756836	0.307617	0.216797	-0.052979	0.038086	0.003174	13.749183	0.667909	-0.092796	-2.136443	0.004971	-97	1523	2874	-0.027035	-1.196644	-0.329048
508.670	13:11:26.536	43.463681943	1.273385967	13.825786	-10.207031	-0.013672	1.066406	0.758789	0.285156	0.146973	-0.085449	-0.023193	0.020752	13.749183	0.667909	-0.092796	-2.136443	0.003836	-97	1523	2874	-0.031605	-1.2011	-0.32383
508.720	13:11:26.586	43.463690399	1.273349630	13.665342	-11.023438	1.427734	1.884766	0.798828	0.307617	0.205078	-0.10791	-0.102539	0.147217	13.800728	0.597352	-0.015837	-2.006862	-0.004107	-110	1537	2879	-0.039355	-1.209538	-0.318417
508.770	13:11:26.636	43.463690399	1.273349630	13.665342	-10.739258	1.329102	1.827148	0.824219	0.30127	0.181641	-0.123779	-0.125488	0.371338	13.800728	0.597352	-0.015837	-2.006862	-0.001838	-110	1537	2879	-0.050414	-1.216864	-0.303356
508.820	13:11:26.686	43.463690399	1.273349630	13.540993	-8.981445	-0.283203	0.775391	0.752441	0.330078	0.197266	-0.184082	-0.09082	0.240967	13.66315	0.530284	0.032457	-1.955495	-0.004107	-110	1537	2879	-0.061548	-1.224933	-0.282514
508.870	13:11:26.736	43.463690399	1.273349630	13.540993	-9.397461	-0.354492	0.818359	0.826172	0.311523	0.193359	-0.206787	0.010498	0.068604	13.66315	0.530284	0.032457	-1.955495	-0.005242	-110	1537	2879	-0.069666	-1.23702	-0.271723
508.920	13:11:26.786	43.463698766	1.273313419	13.318774	-10.782227	1.137695	1.891602	0.815918	0.311523	0.185547	-0.197266	0.087646	-0.009521	13.548223	0.469792	0.043953	-1.964253	0.001567	-135	1537	2875	-0.071593	-1.249452	-0.267646
508.970	13:11:26.836	43.463698766	1.273313419	13.318774	-11.94043	1.208984	2.119141	0.76123	0.330078	0.17627	-0.189209	0.149902	-0.016357	13.548223	0.469792	0.043953	-1.964253	0.010645	-135	1537	2875	-0.070323	-1.263533	-0.265992
509.020	13:11:26.886	43.463698766	1.273313419	13.251053	-11.357422	-0.535156	1.008789	0.83252	0.330078	0.162598	-0.176514	-0.017334	0.195801	13.332675	0.387864	0.017369	-2.030341	0.006106	-135	1537	2875	-0.07024	-1.276129	-0.256975
509.070	13:11:26.936	43.463698766	1.273313419	13.251053	-10.760742	-0.583008	0.96582	0.748535	0.339844	0.150879	-0.155762	-0.032227	0.265381	13.332675	0.387864	0.017369	-2.030341	0.006106	-135	1537	2875	-0.073524	-1.282214	-0.240488
509.120	13:11:26.986	43.463707129	1.273276961	12.958194	-11.560547	0.861328	2.101562	0.750488	0.362305	0.199219	-0.10791	-0.134521	0.367676	13.253567	0.307689	0.019239	-2.090573	0.025398	-109	1542	2880	-0.079546	-1.290943	-0.220394
509.170	13:11:27.036	43.463707129	1.273276961	12.958194	-12.165039	0.916992	2.106445	0.794922	0.358398	0.141113	-0.096191	-0.05957	0.255859	13.253567	0.307689	0.019239	-2.090573	0.019724	-109	1542	2880	-0.086201	-1.29617	-0.198557
509.220	13:11:27.086	43.463707129	1.273276961	12.964332	-10.111328	-0.606445	0.899414	0.719238	0.376465	0.1875	-0.117432	0.000977	-0.081787	12.975608	0.22829	-0.04432	-2.216452	0.001567	-109	1542	2880	-0.089968	-1.301419	-0.18765
509.270	13:11:27.136	43.463707129	1.273276961	12.964332	-9.540039	-0.592773	0.866211	0.788574	0.354004	0.185547	-0.104248	0.005615	-0.152588	12.975608	0.22829	-0.04432	-2.216452	-0.005242	-109	1542	2880	-0.091277	-1.306074	-0.193664
509.320	13:11:27.186	43.463715491	1.273240379	12.88486	-10.132812	0.943359	1.853516	0.731445	0.352051	0.150879	-0.06543	0.030273	-0.153076	12.973853	0.167178	-0.116212	-2.327416	-0.002973	-48	1551	2869	-0.090767	-1.304082	-0.199098
509.370	13:11:27.236	43.463715491	1.273240379	12.88486	-9.879883	1.213867	1.858398	0.798828	0.346191	0.180176	-0.067383	-0.030762	-0.190918	12.973853	0.167178	-0.116212	-2.327416	-0.014321	-48	1551	2869	-0.090756	-1.305227	-0.20628
509.420	13:11:27.286	43.463715491	1.273240379	12.926953	-10.483398	-0.227539	1.044922	0.779785	0.332031	0.123535	-0.082275	-0.000977	-0.089844	12.905509	0.147086	-0.177264	-2.434196	0.012915	-48	1551	2869	-0.093257	-1.303922	-0.216702
509.470	13:11:27.336	43.463715491	1.273240379	12.926953	-11.28125	0.021484	1.092773	0.788574	0.346191	0.201172	-0.064209	0.046631	0.180176	12.905509	0.147086	-0.177264	-2.434196	0.020859	-48	1551	2869	-0.095439	-1.307979	-0.222766
509.520	13:11:27.386	43.463722943	1.273203206	13.376989	-11.499023	0.583008	1.173828	0.796875	0.346191	0.17627	-0.119629	0.039795	0.168457	12.93382	0.144401	-0.205882	-2.514779	0.015185	-30	1563	2851	-0.095164	-1.312234	-0.213007
509.570	13:11:27.436	43.463722943	1.273203206	13.376989	-11.061523	0.530273	1.19043	0.73584	0.358398	0.148926	-0.185059	0.015869	0.014893	12.93382	0.144401	-0.205882	-2.514779	0.009511	-30	1563	2851	-0.094625	-1.314091	-0.2061
509.620	13:11:27.486	43.463722943	1.273203206	13.722247	-10.311523	-0.181641	0.922852	0.767578	0.368164	0.1875	-0.229736	0.05957	0.073242	13.360481	0.179366	-0.181364	-2.492026	0.01405	-30	1563	2851	-0.094276	-1.319244	-0.206884
509.670	13:11:27.536	43.463722943	1.273203206	13.722247	-8.875977	-0.283203	0.71582	0.78418	0.358398	0.137207	-0.253662	0.053711	0.087158	13.360481	0.179366	-0.181364	-2.492026	-0.026804	-30	1563	2851	-0.090807	-1.329846	-0.204198
509.720	13:11:27.586	43.463729855	1.273166047	13.463443	-10.051758	0.587891	1.175781	0.729492	0.370117	0.104492	-0.26001	0.074951	0.279297	13.700418	0.218642	-0.140746	-2.402334	0.004971	-17	1543	2846	-0.089086	-1.343002	-0.193804
509.770	13:11:27.636	43.463729855	1.273166047	13.463443	-10.225586	0.575195	1.261719	0.817871	0.374512	0.148926	-0.278809	0.088623	0.258057	13.700418	0.218642	-0.140746	-2.402334	0.001567	-17	1543	2846	-0.087232	-1.359302	-0.179788
509.820	13:11:27.686	43.463729855	1.273166047	13.53278	-10.40918	-0.664062	0.646484	0.775879	0.398926	0.108398	-0.297363	0.039307	0.315918	13.458945	0.246765	-0.111011	-2.356187	0.003836	-17	1543	2846	-0.085481	-1.37417	-0.166263
509.870	13:11:27.736	43.463729855	1.273166047	13.53278	-10.486328	-0.726562	0.634766	0.704102	0.415039	0.106445	-0.294678	0.012207	0.331299	13.458945	0.246765	-0.111011	-2.356187	0.003836	-17	1543	2846	-0.087618	-1.387815	-0.152678
509.920	13:11:27.786	43.463736495	1.273128773	13.541981	-9.652344	0.364258	1.355469	0.756836	0.415039	0.156738	-0.293701	-0.002441	0.051514	13.516461	0.281242	-0.031752	-2.281268	-0.004107	-29	1551	2837	-0.091465	-1.408471	-0.141602
509.970	13:11:27.836	43.463736495	1.273128773	13.541981	-9.5	0.283203	1.459961	0.750488	0.415039	0.073242	-0.278076	-0.007324	-0.076416	13.516461	0.281242	-0.031752	-2.281268	-0.009782	-29	1551	2837	-0.093644	-1.417809	-0.141371
510.020	13:11:27.886	43.463736495	1.273128773	12.916466	-8.953125	-1.379883	0.536133	0.733887	0.398926	0.056152	-0.242432	0.063232	-0.018066	13.536026	0.311916	0.005528	-2.221742	-0.006377	-29	1551	2837	-0.095352	-1.427748	-0.145971
510.070	13:11:27.936	43.463736495	1.273128773	12.916466	-9.585938	-1.355469	0.552734	0.733887	0.413086	0.123535	-0.199951	0.072754	0.069092	13.536026	0.311916	0.005528	-2.221742	-0.006377	-29	1551	2837	-0.095726	-1.440065	-0.152313
510.120	13:11:27.986	43.463742498	1.273091022	12.860518	-10.889648	0.256836	1.676758	0.767578	0.427246	0.09082	-0.126465	0.043945	0.264893	12.935768	0.306292	-0.090217	-2.316347	-0.002973	-12	1557	2816	-0.094841	-1.452499	-0.149042
510.170	13:11:28.036	43.463742498	1.273091022	12.860518	-10.999023	0.225586	1.741211	0.727539	0.437012	0.058105	-0.101074	0.025879	0.227539	12.935768	0.306292	-0.090217	-2.316347	-0.002973	-12	1557	2816	-0.094465	-1.459106	-0.137187
510.220	13:11:28.086	43.463742498	1.273091022	12.612679	-7.582031	-1.461914	0.25	0.693848	0.455566	0.084961	-0.03125	0.03125	0.471924	12.872793	0.313594	-0.168075	-2.400191	-0.0234	-12	1557	2816	-0.096081	-1.467538	-0.124434
510.270	13:11:28.136	43.463742498	1.273091022	12.612679	-7.588867	-1.420898	0.299805	0.754883	0.473633	0.060059	-0.008301	0.056885	0.375488	12.872793	0.313594	-0.168075	-2.400191	-0.02567	-12	1557	2816	-0.096191	-1.473018	-0.103777
510.320	13:11:28.186	43.463747777	1.273053045	12.675347	-10.841797	0.459961	1.870117	0.727539	0.475586	0.030762	0.001465	-0.018066	-0.101074	12.638683	0.318205	-0.264196	-2.52155	-0.005242	-15	1563	2806	-0.093589	-1.474519	-0.094241
510.370	13:11:28.236	43.463747777	1.273053045	12.675347	-11.30957	0.27832	1.832031	0.740234	0.451172	0.088867	0.01416	-0.061523	-0.129639	12.638683	0.318205	-0.264196	-2.52155	0.000432	-15	1563	2806	-0.096015	-1.477481	-0.098627
510.420	13:11:28.286	43.463747777	1.273053045	13.095442	-9.657227	-0.777344	0.660156	0.773926	0.463379	0.077148	0.047119	-0.182861	-0.067871	12.691636	0.329132	-0.35403	-2.614676	-0.000703	-15	1563	2806	-0.100311	-1.46983	-0.107038
510.470	13:11:28.336	43.463747777	1.273053045	13.095442	-9.535156	-0.489258	1.003906	0.695801	0.47168	0.075195	0.071289	-0.152588	-0.031738	12.691636	0.329132	-0.35403	-2.614676	0.001567	-15	1563	2806	-0.109815	-1.46736	-0.114743
510.520	13:11:28.386	43.463752510	1.273014713	12.55342	-8.350586	-0.163086	1.299805	0.716797	0.449219	0.127441	0.079102	-0.161133	-0.16333	13.082077	0.368742	-0.346788	-2.610946	-0.019995	2	1567	2789	-0.117933	-1.466768	-0.121019
510.570	13:11:28.436	43.463752510	1.273014713	12.55342	-8.34375	-0.323242	1.205078	0.744141	0.429199	0.088867	0.085449	-0.098877	-0.223389	13.082077	0.368742	-0.346788	-2.610946	-0.030209	2	1567	2789	-0.12535	-1.462	-0.132111
510.620	13:11:28.486	43.463752510	1.273014713	12.814181	-7.350586	0.467773	1.111328	0.719238	0.433105	0.075195	0.148926	0.032227	0.178711	12.585701	0.401037	-0.39792	-2.723015	-0.031344	2	1567	2789	-0.12795	-1.456802	-0.140283
510.670	13:11:28.536	43.463752510	1.273014713	12.814181	-9.224609	0.803711	1.342773	0.746582	0.451172	0.120117	0.162109	0.081299	0.236084	12.585701	0.401037	-0.39792	-2.723015	-0.029074	2	1567	2789	-0.123804	-1.453498	-0.135286
510.720	13:11:28.586	43.463756344	1.272976406	13.280433	-11.107422	-0.362305	1.073242	0.744141	0.461426	0.086914	0.128174	0.051514	0.320312	12.826102	0.459124	-0.408693	-2.772665	-0.004107	9	1562	2773	-0.117905	-1.446737	-0.127844
510.770	13:11:28.636	43.463756344	1.272976406	13.280433	-9.585938	-0.388672	0.818359	0.712891	0.489746	0.141113	0.095703	-0.046143	0.316406	12.826102	0.459124	-0.408693	-2.772665	-0.007512	9	1562	2773	-0.114579	-1.443449	-0.112529
510.820	13:11:28.686	43.463756344	1.272976406	13.503768	-8.413086	1.322266	1.416992	0.771484	0.498047	0.108398	0.064209	0.013184	0.301025	13.260861	0.520573	-0.393892	-2.729781	-0.029074	9	1562	2773	-0.116539	-1.439776	-0.101456
510.870	13:11:28.736	43.463756344	1.272976406	13.503768	-9.224609	0.991211	1.629883	0.647461	0.51416	0.094727	0.023193	0.019531	0.199951	13.260861	0.520573	-0.393892	-2.729781	-0.015456	9	1562	2773	-0.117163	-1.439965	-0.094751
510.920	13:11:28.786	43.463759455	1.272937996	13.194403	-9.673828	0.873047	1.71582	0.693848	0.507812	0.133301	0.001465	0.067871	0.173828	13.493556	0.596317	-0.385651	-2.656975	-0.014321	32	1573	2757	-0.116407	-1.444789	-0.089395
510.970	13:11:28.836	43.463759455	1.272937996	13.194403	-9.079102	-1.053711	0.319336	0.721191	0.501953	0.069336	-0.007812	0.057373	0.121094	13.493556	0.596317	-0.385651	-2.656975	-0.019995	32	1573	2757	-0.113044	-1.44714	-0.085031
511.020	13:11:28.886	43.463759455	1.272937996	13.599062	-10.242188	0.260742	1.376953	0.676758	0.516113	0.058105	-0.024902	-0.019531	0.015869	13.197309	0.664288	-0.359346	-2.656746	-0.013186	32	1573	2757	-0.111404	-1.446642	-0.083142
511.070	13:11:28.936	43.463759455	1.272937996	13.599062	-11.451172	0.079102	1.183594	0.712891	0.503906	0.135254	-0.040771	-0.0271	-0.016846	13.197309	0.664288	-0.359346	-2.656746	-0.005242	32	1573	2757	-0.112192	-1.451902	-0.084175
511.120	13:11:28.986	43.463762199	1.272899101	14.139438	-8.37207	-0.285156	0.539062	0.658203	0.536621	0.137207	-0.023926	-0.18335	0.079102	13.58758	0.732206	-0.354826	-2.58738	-0.034748	31	1574	2755	-0.116596	-1.448796	-0.08821
511.170	13:11:29.036	43.463762199	1.272899101	14.139438	-9.511719	0.225586	0.796875	0.710449	0.51416	0.158691	0.000977	-0.075928	0.242432	13.58758	0.732206	-0.354826	-2.58738	-0.019995	31	1574	2755	-0.124888	-1.452138	-0.081888
511.220	13:11:29.086	43.463762199	1.272899101	13.647724	-8.487305	-1.245117	0.207031	0.750488	0.510254	0.106445	0.007812	0.044678	0.224365	14.109264	0.811064	-0.334157	-2.430161	-0.02567	31	1574	2755	-0.127163	-1.45452	-0.070043
511.270	13:11:29.136	43.463762199	1.272899101	13.647724	-10.292969	-1.123047	0.524414	0.626465	0.536621	0.073242	0.016846	0.203125	0.208008	14.109264	0.811064	-0.334157	-2.430161	0.004971	31	1574	2755	-0.121763	-1.460365	-0.064008
511.320	13:11:29.186	43.463764403	1.272860223	13.550529	-10.727539	0.775391	1.5625	0.647461	0.560547	0.108398	0.065918	0.156738	0.292969	13.647062	0.878052	-0.30588	-2.390703	-0.030209	-10	1569	2742	-0.113475	-1.464406	-0.054677
511.370	13:11:29.236	43.463764403	1.272860223	13.550529	-12.	0.734375	1.636719	0.721191	0.552734	0.114258	0.077148	0.079102	0.247803	13.647062	0.878052	-0.30588	-2.390703	-0.004107	-10	1569	2742	-0.105195	-1.462115	-0.043573
511.420	13:11:29.286	43.463764403	1.272860223	13.964749	-9.449219	0.24707	0.770508	0.651855	0.550781	0.06543	0.070557	-0.060547	0.114746	13.557345	0.914342	-0.279871	-2.377625	-0.015456	-10	1569	2742	-0.104414	-1.450184	-0.03411
511.470	13:11:29.336	43.463764403	1.272860223	13.964749	-8.097656	0.580078	0.81543	0.693848	0.568848	0.127441	0.058838	-0.131836	-0.061035	13.557345	0.914342	-0.279871	-2.377625	-0.033613	-10	1569	2742	-0.107699	-1.452185	-0.036088
511.520	13:11:29.386	43.463766160	1.272821604	13.494469	-7.598633	-0.673828	0.50293	0.685547	0.54834	0.06543	0.057861	-0.005615	-0.056396	13.945286	0.936993	-0.277505	-2.29337	-0.027939	-3	1567	2734	-0.111484	-1.448355	-0.045763
511.570	13:11:29.436	43.463766160	1.272821604	13.494469	-6.342773	-1.06543	0.276367	0.666504	0.560547	0.150879	0.080811	0.072266	0.112793	13.945286	0.936993	-0.277505	-2.29337	-0.040423	-3	1567	2734	-0.111497	-1.446457	-0.049384
511.620	13:11:29.486	43.463766160	1.272821604	13.295427	-7.866211	0.882812	1.367188	0.662109	0.568848	0.118164	0.112793	0.184082	0.108887	13.509499	0.960972	-0.262848	-2.303577	-0.043827	-3	1567	2734	-0.104775	-1.445696	-0.044456
511.670	13:11:29.536	43.463766160	1.272821604	13.295427	-9.131836	0.686523	1.455078	0.630859	0.564941	0.067383	0.110596	0.206299	0.168457	13.509499	0.960972	-0.262848	-2.303577	-0.018861	-3	1567	2734	-0.098229	-1.44052	-0.043079
511.720	13:11:29.586	43.463767552	1.272782625	13.555214	-9.126953	-0.686523	0.357422	0.62207	0.595215	0.116211	0.093018	0.041992	0.164795	13.307857	0.969281	-0.241449	-2.346922	-0.014321	-48	1590	2724	-0.091204	-1.433471	-0.037893
511.770	13:11:29.636	43.463767552	1.272782625	13.555214	-9.181641	-0.494141	0.466797	0.674805	0.586914	0.088867	0.096191	-0.096191	0.262695	13.307857	0.969281	-0.241449	-2.346922	-0.012052	-48	1590	2724	-0.092222	-1.429521	-0.030862
511.820	13:11:29.686	43.463767552	1.272782625	13.671733	-8.685547	-0.419922	0.793945	0.655762	0.583008	0.094727	0.057861	-0.16748	0.217041	13.548339	0.936292	-0.236943	-2.352242	-0.018861	-48	1590	2724	-0.100242	-1.423693	-0.01982
511.870	13:11:29.736	43.463767552	1.272782625	13.671733	-8.826172	-0.624023	0.600586	0.645508	0.613281	0.156738	0.040771	-0.126953	0.154297	13.548339	0.936292	-0.236943	-2.352242	-0.014321	-48	1590	2724	-0.108857	-1.42174	-0.011982
511.920	13:11:29.786	43.463768669	1.272743283	13.611739	-10.242188	0.642578	1.233398	0.645508	0.609375	0.154785	0.051025	-0.076416	0.101562	13.677789	0.923361	-0.239808	-2.343097	-0.006377	-79	1585	2723	-0.113748	-1.417783	-0.009128
511.970	13:11:29.836	43.463768669	1.272743283	13.611739	-10.626953	0.757812	1.319336	0.662109	0.643555	0.162598	0.056396	-0.080322	0.169189	13.677789	0.923361	-0.239808	-2.343097	-0.012052	-79	1585	2723	-0.117755	-1.415655	-0.004363
512.020	13:11:29.886	43.463768669	1.272743283	13.716253	-8.195312	-0.647461	0.610352	0.594727	0.625488	0.125488	0.007324	-0.114258	0.00415	13.617754	0.903639	-0.246758	-2.34751	-0.02113	-79	1585	2723	-0.122251	-1.421497	0.001179
512.070	13:11:29.936	43.463768669	1.272743283	13.716253	-7.364258	-1.055664	0.286133	0.655762	0.617188	0.127441	-0.005615	-0.095215	-0.097168	13.617754	0.903639	-0.246758	-2.34751	-0.026804	-79	1585	2723	-0.128175	-1.424129	-0.001238
512.120	13:11:29.986	43.463769787	1.272704064	13.409468	-9.138672	0.469727	1.407227	0.651855	0.611328	0.127441	0.032959	0.038818	0.010986	13.715536	0.897171	-0.248172	-2.338503	-0.0234	-45	1590	2723	-0.130797	-1.426371	-0.005079
512.170	13:11:30.036	43.463769787	1.272704064	13.409468	-11.197266	0.110352	1.633789	0.578125	0.623535	0.143066	0.071289	0.065918	0.185059	13.715536	0.897171	-0.248172	-2.338503	-0.004107	-45	1590	2723	-0.128944	-1.42714	-0.003975
512.220	13:11:30.086	43.463769787	1.272704064	13.360866	-12.126953	-1.09375	0.672852	0.660156	0.627441	0.172363	0.091309	0.004639	-0.006836	13.429183	0.905913	-0.224393	-2.388685	0.007241	-45	1590	2723	-0.125182	-1.435641	0.006031
512.270	13:11:30.136	43.463769787	1.272704064	13.360866	-11.30957	-0.770508	0.674805	0.61377	0.617188	0.114258	0.113281	-0.095215	-0.027588	13.429183	0.905913	-0.224393	-2.388685	0.015185	-45	1590	2723	-0.125058	-1.426217	0.00471
512.320	13:11:30.186	43.463770993	1.272664719	13.786772	-9.017578	-0.961914	0.5625	0.59082	0.637695	0.13916	0.152588	-0.141846	0.239258	13.376645	0.922881	-0.203746	-2.443577	-0.007512	-50	1594	2726	-0.1303	-1.421206	0.00894
512.370	13:11:30.236	43.463770993	1.272664719	13.786772	-6.911133	-1.293945	0.25293	0.630859	0.649902	0.197266	0.158447	-0.109375	0.166992	13.376645	0.922881	-0.203746	-2.443577	-0.034748	-50	1594	2726	-0.136901	-1.417508	0.020738
512.420	13:11:30.286	43.463770993	1.272664719	13.138527	-6.683594	0.333008	1.271484	0.662109	0.631348	0.158691	0.181885	-0.026367	0.064209	13.77416	0.941044	-0.188594	-2.415546	-0.042692	-50	1594	2726	-0.14163	-1.41067	0.024729
512.470	13:11:30.336	43.463770993	1.272664719	13.138527	-8.503906	0.695312	1.364258	0.605469	0.655762	0.197266	0.218506	0.135986	0.194092	13.77416	0.941044	-0.188594	-2.415546	-0.029074	-50	1594	2726	-0.141131	-1.402732	0.025188
512.520	13:11:30.386	43.463770993	1.272664719	13.231247	-9.03418	-0.625977	0.374023	0.586426	0.662109	0.226562	0.236084	0.138672	0.140869	13.153529	0.940317	-0.136937	-2.50378	-0.019995	-50	1594	2726	-0.134118	-1.394306	0.032091
512.570	13:11:30.436	43.463770993	1.272664719	13.231247	-9.463867	-0.026367	0.608398	0.599121	0.647949	0.135254	0.242432	0.080811	0.045654	13.153529	0.940317	-0.136937	-2.50378	-0.017726	-50	1594	2726	-0.127845	-1.377881	0.034504
512.620	13:11:30.486	43.463770993	1.272664719	13.66326	-10.813477	0.165039	1.400391	0.580078	0.666016	0.201172	0.236572	0.009033	0.099365	13.2397	0.923346	-0.088923	-2.554542	-0.006377	-50	1594	2726	-0.125097	-1.370168	0.034797
512.670	13:11:30.536	43.463770993	1.272664719	13.66326	-9.617188	-0.148438	1.063477	0.601074	0.664062	0.185547	0.218994	0.024414	-0.001953	13.2397	0.923346	-0.088923	-2.554542	-0.012052	-50	1594	2726	-0.124745	-1.360218	0.0419
512.720	13:11:30.586	43.463772858	1.272585551	13.699304	-10.180664	1.103516	1.415039	0.569824	0.647949	0.181641	0.217041	0.143066	-0.244141	13.645096	0.899324	-0.145718	-2.524161	-0.017726	-104	1595	2725	-0.122924	-1.341831	0.037611
512.770	13:11:30.636	43.463772858	1.272585551	13.699304	-12.287109	1.09375	1.737305	0.620117	0.627441	0.226562	0.205322	0.247314	-0.401611	13.645096	0.899324	-0.145718	-2.524161	0.003836	-104	1595	2725	-0.113987	-1.326332	0.021597
512.820	13:11:30.686	43.463772858	1.272585551	14.059063	-11.489258	-0.757812	0.557617	0.662109	0.605469	0.168457	0.200439	0.229248	-0.48877	13.696303	0.865182	-0.232878	-2.495278	0.004971	-104	1595	2725	-0.101708	-1.314892	-0.001408
512.870	13:11:30.736	43.463772858	1.272585551	14.059063	-11.499023	-0.530273	0.550781	0.620117	0.588867	0.168457	0.208984	0.168457	-0.489502	13.696303	0.865182	-0.232878	-2.495278	0.007241	-104	1595	2725	-0.090842	-1.3054	-0.027829
512.920	13:11:30.786	43.463774061	1.272545959	14.261828	-12.835938	0.584961	1.560547	0.62207	0.5625	0.1875	0.210693	0.10376	-0.407959	14.041017	0.828476	-0.40286	-2.421268	0.012915	-104	1605	2725	-0.083282	-1.292022	-0.052986
512.970	13:11:30.836	43.463774061	1.272545959	14.261828	-12.166992	0.251953	1.228516	0.706543	0.552734	0.195312	0.191895	0.071777	-0.437256	14.041017	0.828476	-0.40286	-2.421268	0.009511	-104	1605	2725	-0.077633	-1.277233	-0.075573
513.020	13:11:30.886	43.463774061	1.272545959	14.261828	-10.987305	0.998047	0.927734	0.653809	0.538574	0.166504	0.162109	0.108398	-0.541016	14.22798	0.780219	-0.629766	-2.334177	0.000432	-104	1605	2725	-0.073777	-1.259782	-0.099521
513.070	13:11:30.936	43.463774061	1.272545959	14.438314	-11.30957	1.28418	1.197266	0.704102	0.512207	0.228516	0.135498	0.167969	-0.557617	14.22798	0.780219	-0.629766	-2.334177	0.000432	-104	1605	2725	-0.068417	-1.252114	-0.12694
513.120	13:11:30.986	43.463775444	1.272506362	14.469336	-10.448242	-0.083984	0.436523	0.769531	0.491699	0.185547	0.079102	0.245605	-0.61084	14.4023	0.713734	-0.908806	-2.243529	-0.002973	-136	1611	2728	-0.059508	-1.245753	-0.154746
