# Wind Estimator
#
# Q = diag( 1.00000000 1.00000000 1.00000000 0.01000000 0.01000000 0.01000000 0.00000001 )
# R = diag( 0.25000000 0.25000000 0.25000000 0.25000000 0.00000400 )
# ki = 0.00000
# alpha = 0.50000
# beta = 2.00000
#
p q r ax ay az q1 q2 q3 q4 vkx vky vkz va aoa u v w wx wy wz vas t
0.04866 0.06241 0.17582 -2.918 2.185 -0.932 0.8843 0.1694 0.0681 0.4298 6.37504 15.68937 0.51405 19.20238 -0.00656 19.426 0.825 -0.127 -5.049 -0.006 -0.158 0.983 427200
0.05006 0.06561 0.17761 -2.919 2.177 -0.941 0.8798 0.1732 0.0720 0.4367 5.99868 15.95966 0.52249 19.18024 -0.00824 19.409 0.923 -0.160 -5.050 -0.006 -0.158 0.983 427300
0.04903 0.06683 0.17895 -3.083 2.115 -0.933 0.8757 0.1713 0.0731 0.4455 5.78419 16.10698 0.52265 19.08257 -0.00742 19.362 0.832 -0.143 -5.050 0.010 -0.148 0.983 427400
0.04199 0.06563 0.18208 -3.104 2.117 -1.018 0.8710 0.1751 0.0771 0.4524 5.38594 16.37043 0.53106 19.18156 -0.00746 19.399 0.940 -0.145 -5.053 0.009 -0.151 0.983 427500
0.05364 0.07004 0.18251 -3.054 2.075 -0.962 0.8668 0.1729 0.0782 0.4612 5.16629 16.51234 0.53310 19.05798 -0.00980 19.347 0.846 -0.189 -5.051 0.026 -0.131 0.983 427600
0.04770 0.06884 0.18452 -3.235 2.009 -0.872 0.8617 0.1769 0.0827 0.4683 4.74951 16.76306 0.54820 19.08119 -0.00642 19.342 0.940 -0.124 -5.058 0.042 -0.132 0.983 427700
0.05620 0.07423 0.18535 -3.312 1.919 -0.891 0.8573 0.1745 0.0837 0.4771 4.51524 16.89550 0.55528 18.97333 -0.00685 19.286 0.843 -0.132 -5.062 0.072 -0.116 0.983 427800
0.06201 0.07205 0.18683 -3.543 1.985 -0.911 0.8519 0.1789 0.0886 0.4842 4.07820 17.13687 0.56242 19.15221 -0.00660 19.356 0.960 -0.128 -5.064 0.068 -0.121 0.983 427900
0.04713 0.07328 0.18971 -3.504 1.901 -0.872 0.8471 0.1769 0.0896 0.4931 3.82954 17.26792 0.56579 19.16497 -0.00774 19.376 0.894 -0.150 -5.057 0.058 -0.116 0.983 428000
0.07098 0.07867 0.18982 -3.581 1.781 -0.819 0.8414 0.1811 0.0946 0.5003 3.37431 17.49734 0.58316 19.07319 -0.00784 19.329 0.992 -0.151 -5.062 0.069 -0.112 0.983 428100
0.05928 0.07867 0.19255 -3.558 1.800 -0.918 0.8362 0.1793 0.0960 0.5094 3.11926 17.61967 0.58459 19.07542 -0.00763 19.328 0.905 -0.147 -5.060 0.076 -0.102 0.983 428200
0.06304 0.08382 0.19527 -3.743 1.771 -0.969 0.8302 0.1833 0.1011 0.5166 2.64362 17.83540 0.59958 19.10713 -0.00611 19.337 1.013 -0.118 -5.067 0.081 -0.106 0.983 428300
0.05760 0.08382 0.19693 -3.822 1.766 -0.903 0.8248 0.1812 0.1024 0.5258 2.37439 17.95242 0.60372 19.09790 -0.00811 19.338 0.936 -0.156 -5.062 0.082 -0.095 0.983 428400
0.04852 0.08384 0.19935 -3.950 1.671 -0.835 0.8186 0.1850 0.1076 0.5331 1.88039 18.15762 0.62202 19.40923 -0.00692 19.490 1.094 -0.136 -5.048 0.033 -0.114 0.983 428500
0.06208 0.08922 0.19952 -3.965 1.544 -0.889 0.8128 0.1823 0.1087 0.5425 1.60030 18.26369 0.62535 19.10293 -0.00810 19.372 0.997 -0.156 -5.046 0.042 -0.100 0.983 428600
0.05518 0.08825 0.20166 -4.094 1.457 -0.906 0.8062 0.1862 0.1142 0.5498 1.08732 18.45418 0.64027 19.24940 -0.00795 19.427 1.123 -0.155 -5.043 0.028 -0.105 0.983 428700
0.05848 0.09461 0.20441 -4.114 1.407 -0.902 0.8002 0.1832 0.1151 0.5594 0.79745 18.55298 0.64245 19.07119 -0.00712 19.356 1.012 -0.137 -5.048 0.047 -0.092 0.983 428800
0.06963 0.09463 0.20519 -4.335 1.376 -0.951 0.7931 0.1873 0.1213 0.5668 0.25963 18.71820 0.65817 19.28754 -0.00622 19.447 1.147 -0.122 -5.045 0.029 -0.103 0.983 428900
0.05351 0.09562 0.20823 -4.346 1.253 -0.892 0.7867 0.1845 0.1226 0.5762 -0.04388 18.80472 0.66326 19.13652 -0.00704 19.392 1.053 -0.136 -5.044 0.037 -0.090 0.983 429000
0.08150 0.10003 0.20781 -4.534 1.213 -0.997 0.7793 0.1884 0.1289 0.5836 -0.59726 18.95180 0.67337 19.28347 -0.00663 19.455 1.180 -0.129 -5.041 0.023 -0.099 0.983 429100
0.06674 0.10100 0.21192 -4.493 1.009 -0.858 0.7722 0.1861 0.1304 0.5933 -0.90766 19.02511 0.67415 19.29434 -0.00645 19.478 1.093 -0.126 -5.027 0.007 -0.099 0.983 429200
0.07077 0.10859 0.21461 -4.729 1.058 -0.865 0.7643 0.1898 0.1368 0.6009 -1.48726 19.15300 0.69016 19.25820 -0.00789 19.465 1.206 -0.154 -5.027 0.003 -0.100 0.983 429300
0.06722 0.10859 0.21603 -4.721 0.959 -0.868 0.7568 0.1870 0.1382 0.6108 -1.81447 19.21333 0.69311 19.30772 -0.00666 19.499 1.114 -0.130 -5.014 -0.010 -0.098 0.983 429400
0.05733 0.10959 0.21955 -4.875 0.890 -0.880 0.7485 0.1904 0.1448 0.6185 -2.41186 19.31232 0.71029 19.29020 -0.00598 19.495 1.219 -0.117 -5.017 -0.014 -0.104 0.983 429500
0.06991 0.11594 0.22011 -4.838 0.742 -0.917 0.7404 0.1870 0.1459 0.6289 -2.74402 19.35772 0.71411 19.18532 -0.00618 19.452 1.084 -0.120 -5.019 -0.002 -0.090 0.983 429600
0.06397 0.11596 0.22189 -4.976 0.480 -0.861 0.7315 0.1904 0.1528 0.6367 -3.36269 19.42799 0.72256 19.40514 -0.00632 19.549 1.201 -0.124 -5.007 -0.023 -0.101 0.983 429700
0.07256 0.12451 0.22396 -4.949 0.322 -1.095 0.7228 0.1868 0.1538 0.6473 -3.70495 19.45846 0.72070 19.27905 -0.00500 19.514 1.058 -0.097 -5.003 -0.023 -0.094 0.983 429800
0.07706 0.12549 0.22440 -5.129 0.302 -0.971 0.7130 0.1905 0.1615 0.6552 -4.34872 19.50219 0.73548 19.14503 -0.00661 19.442 1.123 -0.128 -5.023 -0.000 -0.083 0.983 429900
0.05912 0.12769 0.22893 -5.058 0.144 -1.029 0.7036 0.1870 0.1626 0.6660 -4.70555 19.51811 0.73816 19.18799 -0.00559 19.460 0.961 -0.108 -5.025 0.013 -0.067 0.983 430000
0.08752 0.13527 0.22947 -5.458 0.027 -1.065 0.6928 0.1903 0.1705 0.6743 -5.36995 19.52319 0.74000 19.20885 -0.00609 19.465 1.020 -0.118 -5.035 0.023 -0.063 0.983 430100
0.07259 0.13723 0.23264 -5.195 -0.118 -0.999 0.6823 0.1870 0.1720 0.6855 -5.74170 19.51712 0.73656 19.31805 -0.00524 19.528 0.856 -0.102 -5.018 0.016 -0.057 0.983 430200
-0.47577 0.14359 0.26207 -5.464 -0.217 -1.051 0.6714 0.1867 0.1764 0.6952 -6.42243 19.48731 0.73654 19.28863 -0.00529 19.523 0.883 -0.103 -5.019 0.015 -0.059 0.983 430300
-1.00103 0.11600 0.29387 -4.499 -0.256 -1.473 0.6660 0.1496 0.1402 0.7172 -6.76384 19.46682 0.71937 19.36113 -0.00505 19.575 0.501 -0.098 -5.015 0.006 -0.030 0.983 430400
-0.79258 0.11063 0.23564 -4.141 -0.450 -1.791 0.6581 0.1237 0.1151 0.7337 -7.38095 19.41634 0.67785 19.21843 -0.00456 19.517 0.344 -0.088 -5.037 0.018 -0.002 0.983 430500
-0.69825 0.09257 0.15379 -3.264 -0.383 -2.035 0.6507 0.0939 0.0860 0.7486 -7.67707 19.38460 0.65014 19.47931 -0.00306 19.643 0.046 -0.060 -5.044 -0.004 0.033 0.983 430600
-0.55504 0.06815 0.09765 -2.642 -0.362 -2.064 0.6442 0.0768 0.0698 0.7578 -8.14741 19.32212 0.51814 19.41191 -0.00611 19.632 0.000 -0.119 -5.051 -0.016 0.052 0.983 430700
0.40078 0.06815 0.03046 -2.034 -0.424 -1.988 0.6384 0.0645 0.0590 0.7647 -8.35704 19.29112 0.48694 19.45559 -0.00550 19.657 -0.131 -0.108 -5.062 -0.033 0.079 0.983 430800
0.94674 0.07034 0.00148 -2.426 -0.579 -1.929 0.6324 0.0899 0.0945 0.7636 -8.70249 19.22812 0.31823 19.42065 -0.00680 19.647 0.013 -0.134 -5.058 -0.043 0.082 0.983 430900
0.73747 0.07569 0.08557 -2.768 -0.735 -1.394 0.6239 0.1145 0.1289 0.7622 -8.92138 19.17798 0.29254 19.33880 -0.00685 19.605 0.021 -0.134 -5.055 -0.041 0.093 0.983 431000
0.63889 0.08302 0.17695 -3.404 -0.970 -1.199 0.6126 0.1337 0.1562 0.7631 -9.28423 19.07909 0.17104 19.31198 -0.00947 19.576 -0.032 -0.185 -5.055 -0.040 0.095 0.983 431100
0.51022 0.09887 0.23651 -4.085 -1.195 -0.870 0.5980 0.1478 0.1766 0.7677 -9.52963 19.01129 0.15647 19.25448 -0.00601 19.538 -0.309 -0.117 -5.060 -0.033 0.098 0.983 431200
0.45437 0.11061 0.24381 -4.769 -1.509 -0.497 0.5829 0.1602 0.1958 0.7722 -10.01241 18.85976 0.13891 19.24467 -0.00584 19.511 -0.435 -0.114 -5.069 -0.031 0.097 0.983 431300
0.38395 0.12355 0.23351 -5.171 -1.684 -0.376 0.5671 0.1674 0.2092 0.7789 -10.30903 18.76006 0.14419 19.24094 -0.00720 19.491 -0.696 -0.140 -5.037 -0.022 0.106 0.983 431400
0.29814 0.14040 0.23315 -5.403 -1.920 -0.349 0.5514 0.1760 0.2252 0.7837 -10.91063 18.54805 0.20275 19.18938 -0.00710 19.450 -0.708 -0.138 -5.017 -0.013 0.114 0.983 431500
0.26628 0.15531 0.24691 -5.418 -2.093 -0.328 0.5350 0.1777 0.2329 0.7925 -11.25272 18.41560 0.21789 19.20391 -0.00625 19.434 -0.963 -0.120 -4.969 0.001 0.127 0.983 431600
0.21538 0.18190 0.26643 -5.676 -2.498 -0.414 0.5171 0.1837 0.2467 0.7988 -11.92699 18.14838 0.30795 19.41394 -0.00398 19.530 -0.979 -0.078 -4.916 -0.014 0.126 0.984 431700
0.17618 0.19802 0.28239 -5.818 -2.746 -0.544 0.4981 0.1819 0.2509 0.8099 -12.31484 17.98227 0.32579 19.13146 -0.00204 19.387 -1.304 -0.038 -4.877 0.010 0.146 0.984 431800
0.15784 0.22240 0.28686 -6.060 -3.189 -0.693 0.4781 0.1852 0.2629 0.8173 -13.04852 17.64040 0.40587 19.18619 -0.00179 19.386 -1.358 -0.034 -4.842 0.024 0.158 0.984 431900
0.12527 0.23194 0.28794 -6.180 -3.497 -0.845 0.4576 0.1804 0.2648 0.8294 -13.46566 17.42929 0.41845 19.09858 -0.00106 19.311 -1.699 -0.019 -4.793 0.059 0.190 0.984 432000
0.10527 0.25311 0.28870 -6.324 -3.835 -0.944 0.4367 0.1817 0.2757 0.8368 -14.24584 17.00467 0.46120 19.10113 0.00167 19.294 -1.756 0.033 -4.773 0.078 0.207 0.984 432100
0.08157 0.25752 0.29181 -6.058 -4.066 -1.041 0.4160 0.1745 0.2756 0.8488 -14.67979 16.74783 0.46211 19.21135 0.00043 19.311 -2.076 0.010 -4.709 0.105 0.239 0.984 432200
0.07278 0.27867 0.29506 -6.214 -4.484 -1.263 0.3950 0.1744 0.2860 0.8554 -15.48207 16.23579 0.47314 19.04259 0.00314 19.228 -2.107 0.062 -4.704 0.126 0.260 0.984 432300
0.06015 0.27550 0.29991 -5.966 -4.677 -1.333 0.3744 0.1656 0.2847 0.8668 -15.92145 15.93040 0.46839 19.08669 0.00237 19.199 -2.397 0.047 -4.670 0.161 0.302 0.984 432400
0.05772 0.28808 0.30255 -6.060 -5.125 -1.378 0.3541 0.1645 0.2951 0.8721 -16.71386 15.33149 0.45927 19.11233 0.00116 19.213 -2.367 0.023 -4.653 0.178 0.322 0.984 432500
0.04675 0.28174 0.30495 -5.609 -5.280 -1.406 0.3347 0.1548 0.2931 0.8821 -17.14178 14.98107 0.45309 19.08792 0.00269 19.169 -2.584 0.053 -4.628 0.209 0.364 0.984 432600
0.04641 0.29015 0.30630 -5.599 -5.632 -1.251 0.3159 0.1528 0.3036 0.8858 -17.91059 14.29382 0.43150 18.94178 0.00472 19.106 -2.475 0.091 -4.653 0.221 0.380 0.984 432700
0.03586 0.28160 0.30984 -5.167 -5.689 -1.327 0.2978 0.1429 0.3011 0.8945 -18.31779 13.89796 0.42610 18.95608 0.00326 19.072 -2.627 0.064 -4.657 0.249 0.421 0.984 432800
0.03647 0.28683 0.31080 -5.080 -6.055 -1.164 0.2800 0.1402 0.3114 0.8972 -19.03430 13.13707 0.41659 19.20139 0.00432 19.213 -2.451 0.083 -4.637 0.240 0.410 0.984 432900
0.02770 0.27291 0.31286 -4.559 -6.075 -1.132 0.2624 0.1304 0.3083 0.9050 -19.40902 12.70588 0.41415 19.09108 0.00244 19.161 -2.545 0.048 -4.625 0.257 0.436 0.984 433000
0.02957 0.28449 0.31389 -4.556 -6.472 -1.132 0.2453 0.1273 0.3183 0.9068 -20.06368 11.89219 0.42621 19.11228 0.00418 19.200 -2.328 0.080 -4.627 0.247 0.426 0.984 433100
0.02069 0.27081 0.31497 -4.214 -6.458 -1.118 0.2280 0.1178 0.3146 0.9139 -20.40759 11.43536 0.42759 19.06060 0.00217 19.167 -2.407 0.042 -4.628 0.260 0.448 0.984 433200
0.02229 0.28337 0.31578 -4.054 -6.742 -1.047 0.2112 0.1143 0.3243 0.9150 -20.99435 10.57152 0.45598 19.16014 0.00155 19.247 -2.171 0.030 -4.623 0.251 0.437 0.984 433300
0.01463 0.26847 0.31670 -3.561 -6.730 -0.961 0.1936 0.1049 0.3200 0.9215 -21.29827 10.08598 0.46376 18.89468 0.00200 19.109 -2.253 0.039 -4.657 0.259 0.468 0.984 433400
0.01828 0.28007 0.31627 -3.383 -7.023 -1.048 0.1763 0.1010 0.3295 0.9220 -21.80853 9.18030 0.50498 18.94919 0.00217 19.139 -2.044 0.041 -4.686 0.247 0.466 0.984 433500
0.01135 0.26835 0.31710 -3.192 -7.034 -0.928 0.1585 0.0917 0.3247 0.9279 -22.07310 8.66732 0.51476 19.04231 0.00223 19.174 -2.115 0.043 -4.690 0.254 0.480 0.984 433600
0.01524 0.28093 0.31664 -2.833 -7.284 -0.907 0.1410 0.0875 0.3338 0.9279 -22.50896 7.72620 0.57442 19.03102 0.00180 19.199 -1.893 0.034 -4.702 0.242 0.473 0.984 433700
0.00951 0.27359 0.31731 -2.555 -7.234 -0.936 0.1227 0.0784 0.3284 0.9332 -22.73125 7.19837 0.58574 19.08682 0.00210 19.220 -1.974 0.041 -4.699 0.251 0.485 0.984 433800
0.01413 0.28300 0.31675 -2.292 -7.513 -0.866 0.1054 0.0735 0.3374 0.9325 -23.09165 6.22187 0.64163 18.88183 0.00302 19.145 -1.751 0.058 -4.738 0.230 0.488 0.984 433900
0.00744 0.27128 0.31756 -1.948 -7.536 -1.058 0.0865 0.0648 0.3316 0.9372 -23.26815 5.67351 0.65212 18.94160 0.00356 19.145 -1.857 0.069 -4.758 0.232 0.508 0.984 434000
0.00878 0.28703 0.31645 -1.762 -7.785 -1.051 0.0689 0.0597 0.3402 0.9359 -23.55488 4.67065 0.70142 18.84898 0.00290 19.120 -1.659 0.055 -4.796 0.209 0.512 0.984 434100
0.00426 0.27529 0.31697 -1.412 -7.649 -1.092 0.0501 0.0510 0.3339 0.9399 -23.69313 4.10843 0.70929 18.99811 0.00452 19.175 -1.752 0.087 -4.805 0.212 0.523 0.984 434200
-0.01561 0.28910 0.31738 -1.196 -7.926 -1.115 0.0327 0.0453 0.3421 0.9380 -23.89388 3.07716 0.75159 18.93172 0.00191 19.172 -1.533 0.037 -4.826 0.194 0.523 0.984 434300
-0.03518 0.27738 0.31765 -0.662 -7.743 -1.167 0.0129 0.0367 0.3335 0.9419 -23.98319 2.50416 0.75595 18.99380 0.00357 19.186 -1.652 0.069 -4.835 0.197 0.538 0.984 434400
-0.02316 0.28581 0.31516 -0.516 -7.850 -1.179 -0.0050 0.0309 0.3403 0.9398 -24.10058 1.46281 0.79509 19.13482 0.00164 19.286 -1.447 0.031 -4.824 0.192 0.523 0.984 434500
-0.05731 0.27824 0.31313 -0.221 -7.657 -1.337 -0.0243 0.0225 0.3309 0.9431 -24.14702 0.88431 0.79729 18.94670 0.00199 19.199 -1.557 0.039 -4.847 0.189 0.551 0.984 434600
-0.04413 0.28253 0.31025 0.218 -7.904 -1.337 -0.0419 0.0161 0.3363 0.9407 -24.17533 -0.15217 0.81417 19.04440 0.00276 19.256 -1.361 0.053 -4.851 0.173 0.538 0.984 434700
-0.05010 0.27618 0.30900 0.517 -7.589 -1.223 -0.0613 0.0083 0.3267 0.9431 -24.17023 -0.71925 0.81786 19.14063 0.00236 19.303 -1.464 0.046 -4.847 0.186 0.550 0.984 434800
-0.05217 0.27802 0.30612 0.750 -7.734 -1.390 -0.0784 0.0018 0.3320 0.9400 -24.11611 -1.75652 0.81503 19.01465 0.00217 19.272 -1.272 0.042 -4.858 0.164 0.542 0.984 434900
-0.04408 0.26629 0.30502 1.148 -7.373 -1.301 -0.0978 -0.0054 0.3221 0.9416 -24.06376 -2.32136 0.81194 19.03102 0.00176 19.263 -1.389 0.034 -4.873 0.161 0.562 0.984 435000
-0.05249 0.27278 0.30272 1.422 -7.551 -1.404 -0.1143 -0.0122 0.3271 0.9380 -23.92755 -3.33700 0.79600 18.94511 0.00240 19.238 -1.198 0.046 -4.891 0.129 0.554 0.984 435100
-0.04767 0.25983 0.30106 1.666 -7.155 -1.369 -0.1334 -0.0188 0.3169 0.9389 -23.83352 -3.88574 0.78793 18.90652 0.00410 19.201 -1.322 0.079 -4.918 0.106 0.570 0.984 435200
-0.06332 0.26414 0.29995 2.054 -7.340 -1.378 -0.1495 -0.0256 0.3216 0.9346 -23.61716 -4.86659 0.75892 19.08363 0.00325 19.297 -1.129 0.062 -4.914 0.089 0.544 0.984 435300
-0.08202 0.25022 0.29913 2.100 -6.904 -1.496 -0.1685 -0.0315 0.3098 0.9352 -23.47733 -5.39570 0.74649 19.06972 0.00205 19.295 -1.246 0.040 -4.920 0.087 0.553 0.984 435400
-0.06075 0.24916 0.29420 2.478 -6.953 -1.480 -0.1841 -0.0380 0.3133 0.9309 -23.19023 -6.33791 0.70983 19.14718 0.00218 19.352 -1.052 0.041 -4.908 0.076 0.523 0.984 435500
-0.09364 0.24378 0.29203 2.679 -6.510 -1.464 -0.2028 -0.0432 0.3018 0.9306 -23.01483 -6.84606 0.69741 19.04553 0.00196 19.303 -1.168 0.038 -4.918 0.066 0.530 0.984 435600
-0.07771 0.24053 0.28780 3.016 -6.636 -1.421 -0.2181 -0.0494 0.3042 0.9260 -22.66109 -7.74079 0.65788 19.08122 0.00054 19.328 -0.987 0.010 -4.916 0.048 0.508 0.984 435700
-0.08804 0.23417 0.28490 3.018 -6.214 -1.486 -0.2358 -0.0539 0.2929 0.9250 -22.45714 -8.21747 0.64581 19.09854 0.00201 19.336 -1.087 0.039 -4.919 0.042 0.506 0.984 435800
-0.08157 0.22776 0.28190 3.235 -6.084 -1.457 -0.2507 -0.0601 0.2948 0.9201 -22.04922 -9.05211 0.59983 19.10525 0.00116 19.352 -0.916 0.022 -4.913 0.025 0.479 0.984 435900
-0.06606 0.21702 0.27886 3.310 -5.624 -1.513 -0.2681 -0.0639 0.2837 0.9185 -21.81301 -9.49657 0.58444 19.17812 0.00108 19.385 -1.021 0.021 -4.910 0.030 0.473 0.984 436000
-0.07231 0.21476 0.27652 3.647 -5.696 -1.504 -0.2820 -0.0702 0.2860 0.9131 -21.35365 -10.27922 0.53310 18.95510 0.00075 19.289 -0.849 0.014 -4.916 -0.009 0.455 0.984 436100
-0.06456 0.20524 0.27424 3.618 -5.207 -1.465 -0.2987 -0.0733 0.2753 0.9108 -21.09252 -10.69362 0.51984 19.11125 -0.00007 19.343 -0.950 -0.002 -4.918 -0.012 0.453 0.984 436200
-0.07182 0.20520 0.27202 3.878 -5.230 -1.373 -0.3124 -0.0794 0.2776 0.9050 -20.59773 -11.40813 0.46968 18.88523 0.00116 19.242 -0.806 0.022 -4.923 -0.058 0.434 0.983 436300
-0.08950 0.19567 0.27108 3.843 -4.813 -1.274 -0.3289 -0.0816 0.2661 0.9024 -20.31560 -11.78671 0.45581 19.14094 0.00029 19.342 -0.914 0.005 -4.920 -0.052 0.425 0.983 436400
-0.06707 0.18929 0.26624 4.033 -4.772 -1.343 -0.3421 -0.0870 0.2674 0.8966 -19.78835 -12.44661 0.40710 19.04866 0.00010 19.317 -0.760 0.001 -4.913 -0.068 0.397 0.983 436500
-0.09350 0.18488 0.26423 4.033 -4.372 -1.328 -0.3581 -0.0886 0.2563 0.8934 -19.49133 -12.79443 0.39469 19.17660 -0.00089 19.370 -0.862 -0.017 -4.908 -0.056 0.388 0.983 436600
-0.07547 0.17753 0.25971 4.177 -4.336 -1.408 -0.3705 -0.0938 0.2570 0.8876 -18.94137 -13.39119 0.34635 19.17227 -0.00028 19.386 -0.697 -0.006 -4.894 -0.052 0.354 0.983 436700
-0.07618 0.17313 0.25656 4.221 -4.077 -1.352 -0.3855 -0.0950 0.2469 0.8840 -18.63229 -13.70490 0.33662 19.04500 -0.00175 19.320 -0.796 -0.033 -4.896 -0.063 0.354 0.983 436800
-0.06843 0.16676 0.25461 4.306 -3.912 -1.241 -0.3973 -0.1000 0.2477 0.8779 -18.06322 -14.25008 0.29234 19.22983 -0.00253 19.410 -0.629 -0.050 -4.882 -0.048 0.323 0.983 436900
-0.05726 0.16041 0.25189 4.186 -3.583 -1.329 -0.4117 -0.1008 0.2382 0.8738 -17.74863 -14.53542 0.27969 19.09011 -0.00195 19.352 -0.725 -0.037 -4.881 -0.053 0.318 0.983 437000
-0.05404 0.15721 0.24929 4.446 -3.427 -1.264 -0.4233 -0.1058 0.2394 0.8674 -17.16909 -15.02046 0.24437 19.11909 -0.00282 19.361 -0.586 -0.055 -4.872 -0.056 0.294 0.983 437100
-0.04599 0.15184 0.24723 4.354 -3.352 -1.283 -0.4373 -0.1064 0.2305 0.8627 -16.84794 -15.27308 0.23347 19.06263 -0.00239 19.329 -0.692 -0.046 -4.872 -0.064 0.290 0.983 437200
-0.05440 0.14963 0.24614 4.576 -3.157 -1.207 -0.4481 -0.1114 0.2321 0.8561 -16.25479 -15.70853 0.20449 19.03992 -0.00396 19.312 -0.553 -0.077 -4.866 -0.076 0.274 0.983 437300
-0.06244 0.14548 0.24518 4.423 -3.052 -1.041 -0.4616 -0.1114 0.2230 0.8513 -15.92559 -15.93603 0.19898 18.84449 -0.00233 19.204 -0.665 -0.044 -4.867 -0.114 0.278 0.983 437400
-0.04630 0.14107 0.24189 4.562 -2.872 -1.098 -0.4726 -0.1158 0.2239 0.8445 -15.32788 -16.32314 0.17528 19.08826 -0.00307 19.303 -0.540 -0.060 -4.859 -0.109 0.254 0.983 437500
-0.05982 0.13912 0.24041 4.570 -2.690 -1.291 -0.4859 -0.1154 0.2153 0.8392 -14.99794 -16.52624 0.16772 19.09966 -0.00178 19.317 -0.642 -0.035 -4.857 -0.100 0.242 0.983 437600
-0.04680 0.13472 0.23777 4.563 -2.422 -1.065 -0.4963 -0.1198 0.2160 0.8323 -14.39143 -16.86501 0.14445 18.98736 -0.00267 19.261 -0.522 -0.052 -4.849 -0.109 0.224 0.983 437700
-0.04324 0.13057 0.23505 4.533 -2.301 -1.231 -0.5085 -0.1195 0.2081 0.8269 -14.05908 -17.04042 0.13893 19.10990 -0.00339 19.310 -0.604 -0.066 -4.849 -0.094 0.217 0.983 437800
-0.03676 0.12740 0.23326 4.643 -2.096 -0.999 -0.5183 -0.1240 0.2091 0.8199 -13.45119 -17.33712 0.12725 19.14371 -0.00291 19.334 -0.460 -0.057 -4.843 -0.076 0.194 0.983 437900
-0.03073 0.12520 0.23245 4.491 -1.915 -1.067 -0.5306 -0.1236 0.2019 0.8139 -13.11929 -17.48958 0.12375 19.15130 -0.00510 19.341 -0.560 -0.098 -4.847 -0.054 0.194 0.983 438000
-0.02309 0.12300 0.23025 4.688 -1.909 -1.053 -0.5398 -0.1282 0.2034 0.8067 -12.50927 -17.75423 0.11778 18.96888 -0.00489 19.256 -0.431 -0.094 -4.840 -0.066 0.187 0.983 438100
-0.02020 0.12104 0.22984 4.489 -1.668 -1.006 -0.5515 -0.1278 0.1969 0.8005 -12.17461 -17.88635 0.11556 19.01162 -0.00374 19.259 -0.531 -0.072 -4.840 -0.066 0.186 0.983 438200
-0.02634 0.11884 0.22968 4.699 -1.592 -1.023 -0.5604 -0.1325 0.1983 0.7931 -11.56474 -18.11017 0.10721 19.10500 -0.00459 19.305 -0.397 -0.089 -4.837 -0.051 0.170 0.983 438300
-0.03520 0.11786 0.22982 4.565 -1.414 -1.022 -0.5719 -0.1314 0.1913 0.7868 -11.23108 -18.22171 0.10649 19.06312 -0.00376 19.288 -0.495 -0.072 -4.839 -0.042 0.166 0.983 438400
-0.02563 0.11567 0.22737 4.685 -1.397 -0.977 -0.5808 -0.1357 0.1923 0.7793 -10.61849 -18.41031 0.10064 19.02885 -0.00539 19.269 -0.375 -0.104 -4.835 -0.039 0.157 0.983 438500
-0.03462 0.11347 0.22654 4.584 -1.240 -1.038 -0.5919 -0.1346 0.1856 0.7727 -10.28265 -18.50453 0.09631 18.84574 -0.00683 19.169 -0.491 -0.130 -4.832 -0.062 0.174 0.983 438600
-0.02699 0.11250 0.22435 4.701 -1.124 -0.957 -0.6005 -0.1389 0.1865 0.7650 -9.66819 -18.65940 0.09549 18.86439 -0.00464 19.158 -0.379 -0.089 -4.822 -0.078 0.166 0.983 438700
-0.02627 0.11030 0.22422 4.599 -0.940 -0.978 -0.6112 -0.1378 0.1802 0.7583 -9.33227 -18.73529 0.09617 18.95729 -0.00525 19.192 -0.469 -0.101 -4.824 -0.076 0.168 0.983 438800
-0.01984 0.11030 0.22243 4.675 -0.854 -0.922 -0.6195 -0.1420 0.1812 0.7505 -8.72668 -18.85777 0.09136 18.99074 -0.00429 19.212 -0.354 -0.083 -4.821 -0.067 0.152 0.983 438900
-0.01791 0.10810 0.22214 4.514 -0.809 -0.874 -0.6299 -0.1408 0.1752 0.7435 -8.39198 -18.91761 0.09064 18.95237 -0.00352 19.194 -0.448 -0.067 -4.821 -0.064 0.148 0.983 439000
-0.00602 0.10712 0.22063 4.668 -0.563 -0.917 -0.6378 -0.1454 0.1766 0.7354 -7.78584 -19.00735 0.09124 18.86687 -0.00380 19.145 -0.341 -0.073 -4.811 -0.072 0.137 0.983 439100
-0.00531 0.10615 0.22050 4.541 -0.534 -1.048 -0.6477 -0.1445 0.1711 0.7283 -7.45435 -19.05130 0.08891 18.91372 -0.00591 19.157 -0.432 -0.113 -4.814 -0.072 0.142 0.983 439200
-0.01146 0.10615 0.22034 4.668 -0.410 -0.947 -0.6553 -0.1493 0.1725 0.7201 -6.84635 -19.11246 0.09766 19.08672 -0.00590 19.244 -0.296 -0.114 -4.823 -0.043 0.129 0.983 439300
-0.02333 0.10493 0.22185 4.576 -0.256 -0.899 -0.6653 -0.1477 0.1667 0.7126 -6.51365 -19.13212 0.10093 18.79832 -0.00316 19.110 -0.403 -0.059 -4.814 -0.060 0.131 0.983 439400
